Customer_ID,Report_Date,State,City,Network_Type,Network_Availability_Pct,Download_Speed_Mbps,Call_Drop_Rate_Pct,Latency_ms,Network_Downtime_Min,Complaint_Flag,Customer_Satisfaction
AIR105855,2025-04-15,Rajasthan,Rajasthan City 3,5G,99.6,146.09,0.56,19.4,17,1,3.13
AIR105856,2025-05-15,Gujarat,Gujarat City 1,4G,98.49,21.62,1.02,31.3,124,1,3.81
AIR105857,2025-06-15,West Bengal,West Bengal City 3,4G,99.35,34.35,0.67,49.8,58,0,4.03
AIR105858,2025-07-15,Gujarat,Gujarat City 3,4G,98.67,54.22,0.7,48.4,69,0,3.66
AIR105859,2025-08-15,Karnataka,Karnataka City 2,4G,97.06,31.74,0.86,21.6,98,0,3.31
AIR105860,2025-09-15,Tamil Nadu,Tamil Nadu City 2,5G,99.7,93.6,0.43,19.6,28,0,4.76
AIR105861,2025-10-15,Kerala,Kerala City 1,5G,99.43,132.88,0.72,22.2,63,0,3.58
AIR105862,2025-11-15,Rajasthan,Rajasthan City 2,4G,97.67,50.9,0.97,29.7,26,0,3.49
AIR105863,2025-12-15,West Bengal,West Bengal City 3,4G,97.81,53.96,0.59,42.2,17,0,3.4
AIR105864,2025-02-15,Delhi,Delhi City 1,5G,99.01,139.05,0.41,26,84,0,4.8
AIR105865,2025-03-15,Kerala,Kerala City 1,4G,98.13,50.83,0.62,44.6,97,1,3.25
AIR105866,2025-04-15,Kerala,Kerala City 2,5G,99.04,138.29,0.77,16.8,111,0,4.17
AIR105867,2025-05-15,Gujarat,Gujarat City 2,5G,99.43,131.34,0.85,6.8,86,0,4.21
AIR105868,2025-06-15,Maharashtra,Maharashtra City 2,4G,98.21,40.37,1.31,52.5,5,0,3.33
AIR105869,2025-07-15,Kerala,Kerala City 1,5G,99.24,145.67,0.76,21.1,61,0,3.8
AIR105870,2025-08-15,Karnataka,Karnataka City 2,5G,98.84,179.46,1.25,26.1,144,0,3.11
AIR105871,2025-09-15,Uttar Pradesh,Uttar Pradesh City 3,5G,99.31,139.05,0.57,11.5,66,0,3.48
AIR105872,2025-10-15,Tamil Nadu,Tamil Nadu City 1,4G,99.12,40.57,1.66,39.2,52,0,3.09
AIR105873,2025-11-15,Tamil Nadu,Tamil Nadu City 2,4G,98.53,62.16,1.72,29.6,57,1,2.82
AIR105874,2025-12-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.98,23.19,1.25,33.2,36,0,3.06
AIR105875,2025-02-15,Telangana,Telangana City 3,4G,98.53,46.1,1.55,50.2,87,1,3.33
AIR105876,2025-03-15,Karnataka,Karnataka City 2,4G,98.51,49.29,0.84,49,70,0,3.63
AIR105877,2025-04-15,Delhi,Delhi City 3,4G,98.05,53.6,0.57,32.7,134,1,3.78
AIR105878,2025-05-15,Kerala,Kerala City 1,4G,97.81,57.93,1.09,36.3,107,0,3.57
AIR105879,2025-06-15,Telangana,Telangana City 1,4G,98.9,30.58,1.04,32.8,18,0,3.91
AIR105880,2025-07-15,Karnataka,Karnataka City 3,4G,98.55,39.65,1.04,39.2,32,0,3.98
AIR105881,2025-08-15,Gujarat,Gujarat City 1,4G,97.92,52.76,1.42,32.4,94,0,3.39
AIR105882,2025-09-15,Tamil Nadu,Tamil Nadu City 2,5G,99.28,163.41,0.63,22.3,121,1,3.77
AIR105883,2025-10-15,Telangana,Telangana City 3,4G,98.05,46.89,1.09,53.3,92,0,3.02
AIR105884,2025-11-15,Rajasthan,Rajasthan City 1,4G,98.52,58.83,0.97,38.3,105,0,3.88
AIR105885,2025-12-15,Kerala,Kerala City 2,5G,99.08,121.09,0.05,26.8,74,1,3.92
AIR105886,2025-02-15,Kerala,Kerala City 2,4G,97.84,51.34,0.47,16.7,150,1,3.99
AIR105887,2025-03-15,Delhi,Delhi City 1,4G,97.31,59.6,0.83,45.8,101,0,3.49
AIR105888,2025-04-15,Maharashtra,Maharashtra City 3,5G,100,160.57,0.17,15.6,137,0,4.69
AIR105889,2025-05-15,Rajasthan,Rajasthan City 2,5G,100,171.4,0.23,15.6,61,1,4.01
AIR105890,2025-06-15,Kerala,Kerala City 2,4G,97.77,45.76,0.56,43.1,5,0,3.5
AIR105891,2025-07-15,West Bengal,West Bengal City 2,5G,99.24,173.14,0.75,26.7,85,0,4.08
AIR105892,2025-08-15,Rajasthan,Rajasthan City 2,5G,98.9,94.23,0.7,21.8,83,0,3.33
AIR105893,2025-09-15,Kerala,Kerala City 3,4G,98.59,52.12,0.7,51,98,0,3.16
AIR105894,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.61,50.28,1,47.9,81,0,3.37
AIR105895,2025-11-15,Rajasthan,Rajasthan City 1,4G,98.19,28.5,0.88,33.6,92,0,3.48
AIR105896,2025-12-15,Karnataka,Karnataka City 1,4G,97.32,31.33,1.09,39.8,72,1,3.39
AIR105897,2025-02-15,Rajasthan,Rajasthan City 2,4G,98.73,32,1.04,28.1,101,1,3.41
AIR105898,2025-03-15,Delhi,Delhi City 3,5G,99.55,185.1,1.17,23.9,22,0,4.07
AIR105899,2025-04-15,Gujarat,Gujarat City 1,4G,97.27,46.48,0.77,24,79,0,3.24
AIR105900,2025-05-15,Gujarat,Gujarat City 3,5G,98.85,125.31,0.29,32.7,165,0,3.43
AIR105901,2025-06-15,Gujarat,Gujarat City 1,4G,99.48,42.19,1.46,37,82,0,3.79
AIR105902,2025-07-15,Karnataka,Karnataka City 2,4G,97.54,61.84,1.1,35.5,67,0,3.16
AIR105903,2025-08-15,Telangana,Telangana City 1,4G,99.37,47.29,1.32,41.4,116,0,3.25
AIR105904,2025-09-15,Gujarat,Gujarat City 2,4G,98.23,36.83,1.08,27.5,137,0,3.14
AIR105905,2025-10-15,Tamil Nadu,Tamil Nadu City 2,4G,98.11,42.9,1.07,43,102,0,3.28
AIR105906,2025-11-15,Karnataka,Karnataka City 1,5G,99.66,152.72,0.54,17.8,77,0,4.13
AIR105907,2025-12-15,Telangana,Telangana City 3,4G,97.98,48.12,1.33,43.6,115,0,4
AIR105908,2025-02-15,Tamil Nadu,Tamil Nadu City 2,4G,97.23,33.78,0.78,40.2,57,0,3.59
AIR105909,2025-03-15,Tamil Nadu,Tamil Nadu City 3,5G,98.6,163.9,0.46,23.6,158,0,4.02
AIR105910,2025-04-15,Tamil Nadu,Tamil Nadu City 1,4G,99.91,44.29,1.08,35.8,88,0,4.14
AIR105911,2025-05-15,West Bengal,West Bengal City 2,4G,97.06,29.68,0.88,49.6,72,0,3.51
AIR105912,2025-06-15,Delhi,Delhi City 3,4G,98.34,57.37,1.8,42,146,1,3.14
AIR105913,2025-07-15,Delhi,Delhi City 2,5G,99.24,131.4,0.78,20.6,65,1,4.43
AIR105914,2025-08-15,Karnataka,Karnataka City 1,4G,98.08,45.53,0.9,44.1,53,0,3.73
AIR105915,2025-09-15,Tamil Nadu,Tamil Nadu City 2,4G,97.56,42.52,1.1,35.8,108,1,3.27
AIR105916,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,4G,96.81,36.35,0.95,30.7,30,0,3.77
AIR105917,2025-11-15,Rajasthan,Rajasthan City 3,5G,98.78,199.74,0.54,21.4,79,0,3.83
AIR105918,2025-12-15,Telangana,Telangana City 2,4G,97.68,73.23,1.39,36.2,72,0,3.18
AIR105919,2025-02-15,Delhi,Delhi City 3,5G,99,137.87,0.79,19.8,69,0,3.93
AIR105920,2025-03-15,Gujarat,Gujarat City 1,4G,97.6,39.64,0.64,13.6,69,0,3.29
AIR105921,2025-04-15,Karnataka,Karnataka City 1,4G,98.61,47.9,1.1,29.2,75,0,2.93
AIR105922,2025-05-15,Telangana,Telangana City 3,5G,99.46,117.56,0.54,28.1,7,0,4.69
AIR105923,2025-06-15,Karnataka,Karnataka City 3,5G,99.66,128.64,0.71,17.6,10,1,4.24
AIR105924,2025-07-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.6,35.82,0.9,31,91,0,3.96
AIR105925,2025-08-15,West Bengal,West Bengal City 3,4G,98.2,40.72,1.06,17.5,70,0,3.82
AIR105926,2025-09-15,West Bengal,West Bengal City 1,4G,97.57,57.53,0.9,40.9,49,0,3.59
AIR105927,2025-10-15,Tamil Nadu,Tamil Nadu City 3,4G,98.89,45.66,0.58,44.3,99,0,3.72
AIR105928,2025-11-15,West Bengal,West Bengal City 1,5G,99.6,191.46,0.68,17.8,28,1,3.62
AIR105929,2025-12-15,Karnataka,Karnataka City 1,4G,98.5,59.07,0.45,40.3,100,0,3.43
AIR105930,2025-02-15,Gujarat,Gujarat City 2,4G,96,58.32,0.78,35.8,57,0,2.84
AIR105931,2025-03-15,Tamil Nadu,Tamil Nadu City 1,5G,99.55,123.52,0.78,15.3,87,0,3.93
AIR105932,2025-04-15,Kerala,Kerala City 1,4G,98.03,47.38,1.71,28.1,97,0,3.93
AIR105933,2025-05-15,Telangana,Telangana City 2,4G,97.89,53.16,0.55,54.1,33,1,3.39
AIR105934,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,5G,99.65,156.94,0.53,21.9,93,1,4.23
AIR105935,2025-07-15,Tamil Nadu,Tamil Nadu City 3,4G,97.59,29.98,0.85,59.9,80,1,3.34
AIR105936,2025-08-15,Karnataka,Karnataka City 3,5G,99.08,133.97,1.09,14.9,140,0,3.79
AIR105937,2025-09-15,Telangana,Telangana City 1,4G,98.37,40.34,0.91,26.5,90,1,3.88
AIR105938,2025-10-15,Gujarat,Gujarat City 3,4G,98.18,42.62,0.05,40.4,101,0,3.33
AIR105939,2025-11-15,Maharashtra,Maharashtra City 3,4G,97.49,48.61,1.18,48.5,92,0,2.91
AIR105940,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.21,25.12,1.42,37.4,68,0,2.98
AIR105941,2025-02-15,Karnataka,Karnataka City 2,5G,99,130.85,0.99,18.2,58,1,3.25
AIR105942,2025-03-15,Uttar Pradesh,Uttar Pradesh City 2,5G,99.35,149.5,0.87,22.7,135,1,3.98
AIR105943,2025-04-15,Delhi,Delhi City 1,5G,100,158.52,0.83,15.4,110,0,4.02
AIR105944,2025-05-15,Maharashtra,Maharashtra City 1,4G,97.23,51.61,1.39,47.3,91,1,3.19
AIR105945,2025-06-15,Telangana,Telangana City 1,5G,99.43,132.8,0.82,21.4,80,0,3.65
AIR105946,2025-07-15,West Bengal,West Bengal City 1,5G,98.39,136.93,0.58,18.6,83,1,3.61
AIR105947,2025-08-15,Karnataka,Karnataka City 1,4G,97.88,63.76,0.89,35.6,69,0,3.34
AIR105948,2025-09-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.56,152.3,0.75,20.4,5,0,3.82
AIR105949,2025-10-15,Telangana,Telangana City 3,4G,97.83,42.69,1.21,51.9,63,0,3.29
AIR105950,2025-11-15,West Bengal,West Bengal City 3,4G,99,24.97,1.1,44.6,102,0,3.65
AIR105951,2025-12-15,Gujarat,Gujarat City 3,5G,98.17,112.77,0.56,21.6,64,0,3.19
AIR105952,2025-02-15,Gujarat,Gujarat City 2,4G,97.65,51.71,1.7,56.1,71,1,2.9
AIR105953,2025-03-15,Uttar Pradesh,Uttar Pradesh City 1,4G,99.44,40.08,1.27,32.7,5,1,3.71
AIR105954,2025-04-15,Tamil Nadu,Tamil Nadu City 1,4G,96.6,43.95,0.4,38.5,91,0,3.31
AIR105955,2025-05-15,Delhi,Delhi City 3,5G,99.25,169.06,0.47,21.4,63,0,3.64
AIR105956,2025-06-15,Tamil Nadu,Tamil Nadu City 2,4G,99.31,55.74,0.9,35.8,83,0,3.22
AIR105957,2025-07-15,Delhi,Delhi City 3,4G,97.32,26.23,1.25,44.4,9,0,3.09
AIR105958,2025-08-15,Karnataka,Karnataka City 1,4G,97.95,52.94,1.12,42.1,96,0,3.26
AIR105959,2025-09-15,Kerala,Kerala City 1,4G,97.3,33.28,1,34.8,50,0,3.74
AIR105960,2025-10-15,Uttar Pradesh,Uttar Pradesh City 3,5G,98.84,136.01,0.52,22,91,0,3.62
AIR105961,2025-11-15,Rajasthan,Rajasthan City 3,4G,99.3,36.86,1,36.9,60,0,3.99
AIR105962,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.07,46.06,1.09,30.4,100,1,4.12
AIR105963,2025-02-15,Maharashtra,Maharashtra City 3,4G,96.57,64.64,1.32,37.3,37,1,3.72
AIR105964,2025-03-15,West Bengal,West Bengal City 1,5G,99.29,168.31,0.46,14.6,121,0,4.49
AIR105965,2025-04-15,Maharashtra,Maharashtra City 3,4G,98.37,51.89,1.41,31.3,34,1,4.02
AIR105966,2025-05-15,Gujarat,Gujarat City 2,5G,99.27,200.8,0.25,27.7,62,0,3.76
AIR105967,2025-06-15,Delhi,Delhi City 1,4G,99.45,39.99,1.56,39.9,104,1,3.61
AIR105968,2025-07-15,West Bengal,West Bengal City 2,4G,98.76,48.63,1,41.9,97,1,4.32
AIR105969,2025-08-15,Gujarat,Gujarat City 3,5G,98.42,107.67,0.78,25.7,32,0,3.65
AIR105970,2025-09-15,West Bengal,West Bengal City 2,5G,98.74,120.12,0.52,17.4,52,1,3.61
AIR105971,2025-10-15,Tamil Nadu,Tamil Nadu City 3,5G,99.37,234.6,0.84,23,91,0,3.91
AIR105972,2025-11-15,Gujarat,Gujarat City 2,5G,99.22,129.84,0.77,19.3,100,1,4.06
AIR105973,2025-12-15,Tamil Nadu,Tamil Nadu City 2,5G,99.4,194.53,0.89,26.2,112,1,3.9
AIR105974,2025-02-15,Tamil Nadu,Tamil Nadu City 2,5G,99.42,194.91,0.93,20.3,63,0,3.97
AIR105975,2025-03-15,West Bengal,West Bengal City 1,5G,99.61,81.8,0.58,17.3,68,0,3.13
AIR105976,2025-04-15,Telangana,Telangana City 2,4G,98.03,55.69,0.96,29.8,40,1,3.54
AIR105977,2025-05-15,Maharashtra,Maharashtra City 3,4G,96.64,40.81,1.34,21,76,1,3.28
AIR105978,2025-06-15,Gujarat,Gujarat City 3,4G,98.28,49.94,1.18,22.1,64,0,3.11
AIR105979,2025-07-15,Rajasthan,Rajasthan City 1,5G,99.46,196.37,0.18,17.3,8,0,4.38
AIR105980,2025-08-15,Telangana,Telangana City 1,4G,98.08,50.77,1.12,31,50,0,3.87
AIR105981,2025-09-15,Maharashtra,Maharashtra City 3,5G,98.84,158.16,1.14,14.7,52,1,3.67
AIR105982,2025-10-15,Gujarat,Gujarat City 2,4G,98.16,50.67,1.14,46.4,127,0,3.09
AIR105983,2025-11-15,Delhi,Delhi City 3,4G,98.38,41.15,1.24,21.6,125,1,3.86
AIR105984,2025-12-15,Maharashtra,Maharashtra City 1,4G,98.93,19.59,0.89,27.8,99,1,3.93
AIR105985,2025-02-15,Rajasthan,Rajasthan City 1,4G,97.66,47.43,0.51,24.2,5,1,3.94
AIR105986,2025-03-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.6,49.39,0.79,24.6,40,1,4.1
AIR105987,2025-04-15,Karnataka,Karnataka City 2,4G,97.27,39.89,1.07,34.2,52,0,2.93
AIR105988,2025-05-15,Tamil Nadu,Tamil Nadu City 2,5G,98.81,162.58,0.8,20.4,53,0,3.38
AIR105989,2025-06-15,Karnataka,Karnataka City 1,4G,99.2,51.15,1.14,42.6,125,0,4.53
AIR105990,2025-07-15,Telangana,Telangana City 3,4G,99.74,42.9,1.17,42.2,35,1,3.28
AIR105991,2025-08-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.59,43.26,1.05,28.6,70,1,3.5
AIR105992,2025-09-15,Tamil Nadu,Tamil Nadu City 1,5G,99.17,114.41,0.52,13.2,101,1,4.54
AIR105993,2025-10-15,Gujarat,Gujarat City 3,4G,98.74,56.31,1.31,39,46,0,3.44
AIR105994,2025-11-15,Telangana,Telangana City 1,4G,97.8,32.81,1.91,15.4,57,1,3.46
AIR105995,2025-12-15,Rajasthan,Rajasthan City 2,4G,98.13,33.13,1.18,38.3,34,0,3.62
AIR105996,2025-02-15,West Bengal,West Bengal City 2,4G,98.61,54.24,1.3,42.2,90,0,4.06
AIR105997,2025-03-15,Gujarat,Gujarat City 3,5G,99.68,189.23,0.86,16.8,82,0,3.84
AIR105998,2025-04-15,Maharashtra,Maharashtra City 2,5G,99.31,102.02,0.73,9.6,89,0,4.19
AIR105999,2025-05-15,West Bengal,West Bengal City 2,4G,97.45,42.79,0.9,42.7,74,1,3.62
AIR106000,2025-06-15,Telangana,Telangana City 1,4G,98.9,37.05,1.23,67.8,79,0,3.35
AIR106001,2025-07-15,Maharashtra,Maharashtra City 1,4G,98.8,59.82,0.47,25.9,65,1,3.32
AIR106002,2025-08-15,Rajasthan,Rajasthan City 3,4G,99.38,60.71,0.8,10.5,61,0,3.4
AIR106003,2025-09-15,Karnataka,Karnataka City 1,5G,98.85,88.59,0.27,24.4,72,0,4.08
AIR106004,2025-10-15,Maharashtra,Maharashtra City 3,4G,99.1,56,1.21,26,52,1,4.11
AIR106005,2025-11-15,Karnataka,Karnataka City 3,4G,99.36,58.33,0.85,31.7,78,0,3.71
AIR106006,2025-12-15,Tamil Nadu,Tamil Nadu City 1,4G,98.43,30.51,1.73,37.8,71,0,2.82
AIR106007,2025-02-15,Delhi,Delhi City 2,5G,99.37,149.74,0.5,22.8,32,0,4.05
AIR106008,2025-03-15,Kerala,Kerala City 2,5G,99.13,100.85,0.9,17.6,77,0,3.95
AIR106009,2025-04-15,Gujarat,Gujarat City 2,5G,99.09,104.69,0.65,22.7,8,1,3.65
AIR106010,2025-05-15,Kerala,Kerala City 2,4G,99.1,38.53,0.79,45.6,78,1,3.52
AIR106011,2025-06-15,Tamil Nadu,Tamil Nadu City 3,4G,98.68,45.15,1.32,34.4,97,0,3.3
AIR106012,2025-07-15,Maharashtra,Maharashtra City 2,4G,98.73,42.02,0.82,33.1,49,0,3.36
AIR106013,2025-08-15,Tamil Nadu,Tamil Nadu City 3,4G,97.67,23.44,1.35,31.6,95,0,3.04
AIR106014,2025-09-15,Kerala,Kerala City 1,4G,97.68,52.12,1.4,43.5,91,0,3.34
AIR106015,2025-10-15,Kerala,Kerala City 1,4G,97.22,39.46,1.24,40.3,109,0,3.08
AIR106016,2025-11-15,Gujarat,Gujarat City 3,4G,99.82,23.5,1,43.5,66,1,4.04
AIR106017,2025-12-15,West Bengal,West Bengal City 2,5G,99.67,150.31,0.53,14,92,0,4.37
AIR106018,2025-02-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.75,46.08,1.21,18.5,54,0,3.4
AIR106019,2025-03-15,Tamil Nadu,Tamil Nadu City 2,4G,97.43,54.01,1.28,54.6,103,0,3.21
AIR106020,2025-04-15,Delhi,Delhi City 2,4G,97.81,44.54,1.2,31.2,121,0,3.24
AIR106021,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.26,45.86,2.12,34.3,35,1,3.2
AIR106022,2025-06-15,Tamil Nadu,Tamil Nadu City 3,4G,97.52,48.78,0.27,33.8,97,0,4.03
AIR106023,2025-07-15,Rajasthan,Rajasthan City 2,4G,98.26,36.8,1.17,36.4,67,0,3.47
AIR106024,2025-08-15,Telangana,Telangana City 3,4G,98.46,46.13,1.13,53.1,123,1,3.19
AIR106025,2025-09-15,Telangana,Telangana City 2,4G,98.24,54.73,1.22,34.2,95,0,3.41
AIR106026,2025-10-15,Kerala,Kerala City 3,4G,97.56,59.26,0.72,45.4,74,1,3.3
AIR106027,2025-11-15,Telangana,Telangana City 1,4G,98.05,66.9,1.06,45.9,76,0,3.06
AIR106028,2025-12-15,Karnataka,Karnataka City 2,4G,98.91,52.99,1.08,35.9,108,0,3.5
AIR106029,2025-02-15,Delhi,Delhi City 1,4G,99.11,32.12,1.23,40.2,90,1,3.27
AIR106030,2025-03-15,Telangana,Telangana City 3,4G,98.76,53.36,1.07,17.9,70,0,4.01
AIR106031,2025-04-15,Maharashtra,Maharashtra City 1,5G,99.86,153.2,0.5,18.8,77,1,4.75
AIR106032,2025-05-15,Karnataka,Karnataka City 3,4G,97.96,62.76,1.63,29.5,53,1,3.44
AIR106033,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.66,33.04,1.34,32.1,151,1,3.45
AIR106034,2025-07-15,Karnataka,Karnataka City 3,5G,99.59,152.96,0.46,21,148,1,3.97
AIR106035,2025-08-15,Tamil Nadu,Tamil Nadu City 3,5G,98.17,189.35,0.17,20.8,61,0,4.14
AIR106036,2025-09-15,Kerala,Kerala City 2,5G,100,164.88,0.73,22.9,79,0,3.76
AIR106037,2025-10-15,Gujarat,Gujarat City 3,5G,99.05,146.61,0.83,19.2,118,0,3.85
AIR106038,2025-11-15,Gujarat,Gujarat City 2,4G,97.39,60.84,1.17,42.8,71,0,3.1
AIR106039,2025-12-15,Rajasthan,Rajasthan City 3,4G,96.64,45.31,0.81,31.8,61,0,3.11
AIR106040,2025-02-15,Delhi,Delhi City 2,4G,99.06,28.68,0.36,52.7,32,1,3.88
AIR106041,2025-03-15,Tamil Nadu,Tamil Nadu City 1,5G,99.87,128.23,0.61,21.4,71,0,4.77
AIR106042,2025-04-15,Gujarat,Gujarat City 3,4G,96.94,28.19,0.82,47.8,58,0,3.3
AIR106043,2025-05-15,Kerala,Kerala City 3,5G,99.91,215.75,0.73,20.5,80,1,4.06
AIR106044,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.63,36.82,0.46,44.1,23,0,3.27
AIR106045,2025-07-15,Gujarat,Gujarat City 2,4G,97.79,40.02,0.81,35.9,99,1,3.25
AIR106046,2025-08-15,Maharashtra,Maharashtra City 3,5G,98.86,154.89,0.46,19.3,26,0,4.37
AIR106047,2025-09-15,Karnataka,Karnataka City 2,5G,100,171.92,0.66,11.2,81,0,4.5
AIR106048,2025-10-15,Gujarat,Gujarat City 3,5G,98.44,135.63,0.75,25.7,63,0,2.84
AIR106049,2025-11-15,Tamil Nadu,Tamil Nadu City 1,5G,99.03,47.93,0.95,32.5,94,0,3.85
AIR106050,2025-12-15,Telangana,Telangana City 3,4G,97.57,65.52,1.33,50.7,60,0,3.47
AIR106051,2025-02-15,Telangana,Telangana City 1,4G,97.27,57.64,1.56,22.2,36,0,3.04
AIR106052,2025-03-15,Uttar Pradesh,Uttar Pradesh City 2,5G,98.59,158.04,0.96,16.2,46,0,3.29
AIR106053,2025-04-15,Telangana,Telangana City 1,4G,98.42,55.62,1.03,39.4,44,0,3.25
AIR106054,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.87,29.12,0.08,42,50,1,3.52
AIR106055,2025-06-15,Tamil Nadu,Tamil Nadu City 3,4G,98.15,42.26,1.38,31.2,56,1,3.68
AIR106056,2025-07-15,Delhi,Delhi City 2,4G,97.98,42.79,1.32,47,76,1,4.29
AIR106057,2025-08-15,Telangana,Telangana City 3,4G,98.9,50.78,0.59,33.1,143,1,3.52
AIR106058,2025-09-15,Rajasthan,Rajasthan City 3,5G,99.55,127.11,0.56,21.3,91,1,3.75
AIR106059,2025-10-15,Kerala,Kerala City 2,4G,98.25,52.95,1.2,17.6,95,0,3.52
AIR106060,2025-11-15,Karnataka,Karnataka City 2,4G,99.44,22.13,1.02,33.4,79,1,3.95
AIR106061,2025-12-15,Telangana,Telangana City 1,5G,99.35,169.28,0.54,15.8,74,0,3.33
AIR106062,2025-02-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.54,26.19,1.14,44,98,1,3.66
AIR106063,2025-03-15,Tamil Nadu,Tamil Nadu City 3,5G,99.54,71.06,0.98,21.4,46,0,4.17
AIR106064,2025-04-15,Telangana,Telangana City 2,4G,97.42,69.49,1.04,43,95,0,3.02
AIR106065,2025-05-15,Gujarat,Gujarat City 3,5G,98.62,228.95,0.37,5,37,0,3.57
AIR106066,2025-06-15,Telangana,Telangana City 1,4G,99.62,64.91,0.61,34.9,89,1,4.67
AIR106067,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.69,47.54,1.4,38.9,77,0,3.82
AIR106068,2025-08-15,Maharashtra,Maharashtra City 3,5G,99.4,188.67,0.67,28.1,75,0,3.85
AIR106069,2025-09-15,Maharashtra,Maharashtra City 2,5G,99.04,197.42,0.89,16.7,43,1,4.23
AIR106070,2025-10-15,Telangana,Telangana City 2,4G,97.74,55.8,1.41,45.6,87,0,2.97
AIR106071,2025-11-15,Karnataka,Karnataka City 2,5G,100,156.99,0.45,16.7,87,1,4.64
AIR106072,2025-12-15,Tamil Nadu,Tamil Nadu City 2,4G,97.64,48.3,1.11,26.3,78,0,3.25
AIR106073,2025-02-15,Rajasthan,Rajasthan City 1,5G,98.98,130.94,0.26,21.8,5,0,4.31
AIR106074,2025-03-15,Rajasthan,Rajasthan City 3,4G,98.41,49.11,1.22,46.3,70,0,3.31
AIR106075,2025-04-15,Telangana,Telangana City 2,4G,96.39,24.48,1.29,35.5,88,0,2.78
AIR106076,2025-05-15,Telangana,Telangana City 3,4G,96.88,54.48,1.24,42.1,51,0,3.51
AIR106077,2025-06-15,Maharashtra,Maharashtra City 1,4G,99.16,56.41,1.21,42.8,43,0,3.17
AIR106078,2025-07-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.92,47.23,1.04,39.6,115,1,3.47
AIR106079,2025-08-15,Karnataka,Karnataka City 3,4G,97.7,47.54,1.1,52.4,53,0,3.82
AIR106080,2025-09-15,Telangana,Telangana City 1,4G,98.46,48.47,1.58,23,37,0,3.67
AIR106081,2025-10-15,Rajasthan,Rajasthan City 2,4G,99.16,45.4,1.28,53.9,84,1,3
AIR106082,2025-11-15,Tamil Nadu,Tamil Nadu City 3,4G,96.83,61.32,1.25,34,69,0,3.53
AIR106083,2025-12-15,Delhi,Delhi City 3,5G,99.57,163.42,0.4,17.2,76,0,4.35
AIR106084,2025-02-15,Gujarat,Gujarat City 2,4G,97.79,58.13,1.28,50.5,74,1,2.88
AIR106085,2025-03-15,Telangana,Telangana City 2,5G,99.47,177.88,0.75,18.5,52,0,3.56
AIR106086,2025-04-15,Uttar Pradesh,Uttar Pradesh City 3,5G,98.28,194.22,0.9,23.7,23,0,3.75
AIR106087,2025-05-15,Telangana,Telangana City 1,4G,98.24,72.52,0.96,47.6,106,0,3.22
AIR106088,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,5G,100,117.33,0.87,18.4,126,0,3.37
AIR106089,2025-07-15,Karnataka,Karnataka City 2,4G,97.7,36.53,1.79,49.2,30,0,2.78
AIR106090,2025-08-15,Delhi,Delhi City 1,4G,98.13,47.56,0.83,41.7,81,0,3.47
AIR106091,2025-09-15,Kerala,Kerala City 3,4G,98.21,29.17,0.96,37.5,101,1,3.81
AIR106092,2025-10-15,Tamil Nadu,Tamil Nadu City 2,4G,97.27,28.63,0.77,23.2,56,0,3.58
AIR106093,2025-11-15,Tamil Nadu,Tamil Nadu City 3,5G,99.38,190.77,0.98,10.5,94,0,3.16
AIR106094,2025-12-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.81,59.15,0.48,36.6,104,0,3.7
AIR106095,2025-02-15,Maharashtra,Maharashtra City 3,4G,98.71,37.13,0.69,46.5,89,0,3.73
AIR106096,2025-03-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.38,178.49,1.08,18.3,92,1,4.16
AIR106097,2025-04-15,Maharashtra,Maharashtra City 3,4G,97.71,47.27,1.17,38,119,0,3.15
AIR106098,2025-05-15,West Bengal,West Bengal City 3,4G,97.83,42.92,0.22,37.4,78,1,3.86
AIR106099,2025-06-15,Rajasthan,Rajasthan City 2,4G,98.44,30.01,1.42,46.4,58,1,3.49
AIR106100,2025-07-15,Tamil Nadu,Tamil Nadu City 2,5G,99.34,142.85,0.51,19.2,93,0,3.72
AIR106101,2025-08-15,Karnataka,Karnataka City 1,5G,99.15,181.53,0.55,14.4,82,1,3.75
