Customer_ID,Report_Date,State,City,Network_Type,Network_Availability_Pct,Download_Speed_Mbps,Upload_Speed_Mbps,Latency_ms,Call_Drop_Rate_Pct,Network_Downtime_Min
AIR105870,2025-08-15,Karnataka,Karnataka City 2,5G,98.84,179.46,78.81,26.1,1.25,144
AIR105871,2025-09-15,Uttar Pradesh,Uttar Pradesh City 3,5G,99.31,139.05,83.86,11.5,0.57,66
AIR105872,2025-10-15,Tamil Nadu,Tamil Nadu City 1,4G,99.12,40.57,17.42,39.2,1.66,52
AIR105873,2025-11-15,Tamil Nadu,Tamil Nadu City 2,4G,98.53,62.16,13.42,29.6,1.72,57
AIR105874,2025-12-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.98,23.19,18.08,33.2,1.25,36
AIR105875,2025-02-15,Telangana,Telangana City 3,4G,98.53,46.1,21.34,50.2,1.55,87
AIR105876,2025-03-15,Karnataka,Karnataka City 2,4G,98.51,49.29,14.64,49,0.84,70
AIR105877,2025-04-15,Delhi,Delhi City 3,4G,98.05,53.6,22.97,32.7,0.57,134
AIR105878,2025-05-15,Kerala,Kerala City 1,4G,97.81,57.93,15.24,36.3,1.09,107
AIR105879,2025-06-15,Telangana,Telangana City 1,4G,98.9,30.58,21.2,32.8,1.04,18
AIR105880,2025-07-15,Karnataka,Karnataka City 3,4G,98.55,39.65,7.22,39.2,1.04,32
AIR105881,2025-08-15,Gujarat,Gujarat City 1,4G,97.92,52.76,28.69,32.4,1.42,94
AIR105882,2025-09-15,Tamil Nadu,Tamil Nadu City 2,5G,99.28,163.41,54.72,22.3,0.63,121
AIR105883,2025-10-15,Telangana,Telangana City 3,4G,98.05,46.89,14.39,53.3,1.09,92
AIR105884,2025-11-15,Rajasthan,Rajasthan City 1,4G,98.52,58.83,21.76,38.3,0.97,105
AIR105885,2025-12-15,Kerala,Kerala City 2,5G,99.08,121.09,53.41,26.8,0.05,74
AIR105886,2025-02-15,Kerala,Kerala City 2,4G,97.84,51.34,8.74,16.7,0.47,150
AIR105887,2025-03-15,Delhi,Delhi City 1,4G,97.31,59.6,20.79,45.8,0.83,101
AIR105888,2025-04-15,Maharashtra,Maharashtra City 3,5G,100,160.57,72.29,15.6,0.17,137
AIR105889,2025-05-15,Rajasthan,Rajasthan City 2,5G,100,171.4,45.17,15.6,0.23,61
AIR105890,2025-06-15,Kerala,Kerala City 2,4G,97.77,45.76,10.2,43.1,0.56,5
AIR105891,2025-07-15,West Bengal,West Bengal City 2,5G,99.24,173.14,46.74,26.7,0.75,85
AIR105892,2025-08-15,Rajasthan,Rajasthan City 2,5G,98.9,94.23,72.98,21.8,0.7,83
AIR105893,2025-09-15,Kerala,Kerala City 3,4G,98.59,52.12,14.16,51,0.7,98
AIR105894,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.61,50.28,22.92,47.9,1,81
AIR105895,2025-11-15,Rajasthan,Rajasthan City 1,4G,98.19,28.5,9.98,33.6,0.88,92
AIR105896,2025-12-15,Karnataka,Karnataka City 1,4G,97.32,31.33,16.73,39.8,1.09,72
AIR105897,2025-02-15,Rajasthan,Rajasthan City 2,4G,98.73,32,15.55,28.1,1.04,101
AIR105898,2025-03-15,Delhi,Delhi City 3,5G,99.55,185.1,77.75,23.9,1.17,22
AIR105899,2025-04-15,Gujarat,Gujarat City 1,4G,97.27,46.48,11.27,24,0.77,79
AIR105900,2025-05-15,Gujarat,Gujarat City 3,5G,98.85,125.31,38.82,32.7,0.29,165
AIR105901,2025-06-15,Gujarat,Gujarat City 1,4G,99.48,42.19,24.57,37,1.46,82
AIR105902,2025-07-15,Karnataka,Karnataka City 2,4G,97.54,61.84,15.9,35.5,1.1,67
AIR105903,2025-08-15,Telangana,Telangana City 1,4G,99.37,47.29,20.56,41.4,1.32,116
AIR105904,2025-09-15,Gujarat,Gujarat City 2,4G,98.23,36.83,14.45,27.5,1.08,137
AIR105905,2025-10-15,Tamil Nadu,Tamil Nadu City 2,4G,98.11,42.9,19.21,43,1.07,102
AIR105906,2025-11-15,Karnataka,Karnataka City 1,5G,99.66,152.72,69.39,17.8,0.54,77
AIR105907,2025-12-15,Telangana,Telangana City 3,4G,97.98,48.12,26.52,43.6,1.33,115
AIR105908,2025-02-15,Tamil Nadu,Tamil Nadu City 2,4G,97.23,33.78,20.16,40.2,0.78,57
AIR105909,2025-03-15,Tamil Nadu,Tamil Nadu City 3,5G,98.6,163.9,65.55,23.6,0.46,158
AIR105910,2025-04-15,Tamil Nadu,Tamil Nadu City 1,4G,99.91,44.29,14.68,35.8,1.08,88
AIR105911,2025-05-15,West Bengal,West Bengal City 2,4G,97.06,29.68,17.62,49.6,0.88,72
AIR105912,2025-06-15,Delhi,Delhi City 3,4G,98.34,57.37,28.24,42,1.8,146
AIR105913,2025-07-15,Delhi,Delhi City 2,5G,99.24,131.4,52.36,20.6,0.78,65
AIR105914,2025-08-15,Karnataka,Karnataka City 1,4G,98.08,45.53,20.18,44.1,0.9,53
AIR105915,2025-09-15,Tamil Nadu,Tamil Nadu City 2,4G,97.56,42.52,30,35.8,1.1,108
AIR105916,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,4G,96.81,36.35,13.57,30.7,0.95,30
AIR105917,2025-11-15,Rajasthan,Rajasthan City 3,5G,98.78,199.74,75.29,21.4,0.54,79
AIR105918,2025-12-15,Telangana,Telangana City 2,4G,97.68,73.23,15,36.2,1.39,72
AIR105919,2025-02-15,Delhi,Delhi City 3,5G,99,137.87,33.89,19.8,0.79,69
AIR105920,2025-03-15,Gujarat,Gujarat City 1,4G,97.6,39.64,17.21,13.6,0.64,69
AIR105921,2025-04-15,Karnataka,Karnataka City 1,4G,98.61,47.9,21.16,29.2,1.1,75
AIR105922,2025-05-15,Telangana,Telangana City 3,5G,99.46,117.56,60.41,28.1,0.54,7
AIR105923,2025-06-15,Karnataka,Karnataka City 3,5G,99.66,128.64,84.78,17.6,0.71,10
AIR105924,2025-07-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.6,35.82,24.4,31,0.9,91
AIR105925,2025-08-15,West Bengal,West Bengal City 3,4G,98.2,40.72,20.94,17.5,1.06,70
AIR105926,2025-09-15,West Bengal,West Bengal City 1,4G,97.57,57.53,14.27,40.9,0.9,49
AIR105927,2025-10-15,Tamil Nadu,Tamil Nadu City 3,4G,98.89,45.66,22.51,44.3,0.58,99
AIR105928,2025-11-15,West Bengal,West Bengal City 1,5G,99.6,191.46,51.23,17.8,0.68,28
AIR105929,2025-12-15,Karnataka,Karnataka City 1,4G,98.5,59.07,15.17,40.3,0.45,100
AIR105930,2025-02-15,Gujarat,Gujarat City 2,4G,96,58.32,15.76,35.8,0.78,57
AIR105931,2025-03-15,Tamil Nadu,Tamil Nadu City 1,5G,99.55,123.52,69.45,15.3,0.78,87
AIR105932,2025-04-15,Kerala,Kerala City 1,4G,98.03,47.38,14.71,28.1,1.71,97
AIR105933,2025-05-15,Telangana,Telangana City 2,4G,97.89,53.16,20.82,54.1,0.55,33
AIR105934,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,5G,99.65,156.94,59.7,21.9,0.53,93
AIR105935,2025-07-15,Tamil Nadu,Tamil Nadu City 3,4G,97.59,29.98,22.66,59.9,0.85,80
AIR105936,2025-08-15,Karnataka,Karnataka City 3,5G,99.08,133.97,37.42,14.9,1.09,140
AIR105937,2025-09-15,Telangana,Telangana City 1,4G,98.37,40.34,13.77,26.5,0.91,90
AIR105938,2025-10-15,Gujarat,Gujarat City 3,4G,98.18,42.62,17.82,40.4,0.05,101
AIR105939,2025-11-15,Maharashtra,Maharashtra City 3,4G,97.49,48.61,25.44,48.5,1.18,92
AIR105940,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.21,25.12,27.1,37.4,1.42,68
AIR105941,2025-02-15,Karnataka,Karnataka City 2,5G,99,130.85,65,18.2,0.99,58
AIR105942,2025-03-15,Uttar Pradesh,Uttar Pradesh City 2,5G,99.35,149.5,65.05,22.7,0.87,135
AIR105943,2025-04-15,Delhi,Delhi City 1,5G,100,158.52,60.48,15.4,0.83,110
AIR105944,2025-05-15,Maharashtra,Maharashtra City 1,4G,97.23,51.61,15.62,47.3,1.39,91
AIR105945,2025-06-15,Telangana,Telangana City 1,5G,99.43,132.8,65.08,21.4,0.82,80
AIR105946,2025-07-15,West Bengal,West Bengal City 1,5G,98.39,136.93,62.06,18.6,0.58,83
AIR105947,2025-08-15,Karnataka,Karnataka City 1,4G,97.88,63.76,22.59,35.6,0.89,69
AIR105948,2025-09-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.56,152.3,65.36,20.4,0.75,5
AIR105949,2025-10-15,Telangana,Telangana City 3,4G,97.83,42.69,15.34,51.9,1.21,63
AIR105950,2025-11-15,West Bengal,West Bengal City 3,4G,99,24.97,16.12,44.6,1.1,102
AIR105951,2025-12-15,Gujarat,Gujarat City 3,5G,98.17,112.77,75.33,21.6,0.56,64
AIR105952,2025-02-15,Gujarat,Gujarat City 2,4G,97.65,51.71,24.98,56.1,1.7,71
AIR105953,2025-03-15,Uttar Pradesh,Uttar Pradesh City 1,4G,99.44,40.08,17.77,32.7,1.27,5
AIR105954,2025-04-15,Tamil Nadu,Tamil Nadu City 1,4G,96.6,43.95,16.18,38.5,0.4,91
AIR105955,2025-05-15,Delhi,Delhi City 3,5G,99.25,169.06,77.89,21.4,0.47,63
AIR105956,2025-06-15,Tamil Nadu,Tamil Nadu City 2,4G,99.31,55.74,19.35,35.8,0.9,83
AIR105957,2025-07-15,Delhi,Delhi City 3,4G,97.32,26.23,11.3,44.4,1.25,9
AIR105958,2025-08-15,Karnataka,Karnataka City 1,4G,97.95,52.94,16.74,42.1,1.12,96
AIR105959,2025-09-15,Kerala,Kerala City 1,4G,97.3,33.28,27.02,34.8,1,50
AIR105960,2025-10-15,Uttar Pradesh,Uttar Pradesh City 3,5G,98.84,136.01,68.19,22,0.52,91
AIR105961,2025-11-15,Rajasthan,Rajasthan City 3,4G,99.3,36.86,16,36.9,1,60
AIR105962,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.07,46.06,7.62,30.4,1.09,100
AIR105963,2025-02-15,Maharashtra,Maharashtra City 3,4G,96.57,64.64,18.71,37.3,1.32,37
AIR105964,2025-03-15,West Bengal,West Bengal City 1,5G,99.29,168.31,70.12,14.6,0.46,121
AIR105965,2025-04-15,Maharashtra,Maharashtra City 3,4G,98.37,51.89,25.14,31.3,1.41,34
AIR105966,2025-05-15,Gujarat,Gujarat City 2,5G,99.27,200.8,59.51,27.7,0.25,62
AIR105967,2025-06-15,Delhi,Delhi City 1,4G,99.45,39.99,17.4,39.9,1.56,104
AIR105968,2025-07-15,West Bengal,West Bengal City 2,4G,98.76,48.63,24.11,41.9,1,97
AIR105969,2025-08-15,Gujarat,Gujarat City 3,5G,98.42,107.67,57.45,25.7,0.78,32
AIR105970,2025-09-15,West Bengal,West Bengal City 2,5G,98.74,120.12,63.41,17.4,0.52,52
AIR105971,2025-10-15,Tamil Nadu,Tamil Nadu City 3,5G,99.37,234.6,85.28,23,0.84,91
AIR105972,2025-11-15,Gujarat,Gujarat City 2,5G,99.22,129.84,55.32,19.3,0.77,100
AIR105973,2025-12-15,Tamil Nadu,Tamil Nadu City 2,5G,99.4,194.53,62.49,26.2,0.89,112
AIR105974,2025-02-15,Tamil Nadu,Tamil Nadu City 2,5G,99.42,194.91,71.92,20.3,0.93,63
AIR105975,2025-03-15,West Bengal,West Bengal City 1,5G,99.61,81.8,71.11,17.3,0.58,68
AIR105976,2025-04-15,Telangana,Telangana City 2,4G,98.03,55.69,29.58,29.8,0.96,40
AIR105977,2025-05-15,Maharashtra,Maharashtra City 3,4G,96.64,40.81,13.3,21,1.34,76
AIR105978,2025-06-15,Gujarat,Gujarat City 3,4G,98.28,49.94,27.05,22.1,1.18,64
AIR105979,2025-07-15,Rajasthan,Rajasthan City 1,5G,99.46,196.37,86.1,17.3,0.18,8
AIR105980,2025-08-15,Telangana,Telangana City 1,4G,98.08,50.77,20.88,31,1.12,50
AIR105981,2025-09-15,Maharashtra,Maharashtra City 3,5G,98.84,158.16,28.79,14.7,1.14,52
AIR105982,2025-10-15,Gujarat,Gujarat City 2,4G,98.16,50.67,20.55,46.4,1.14,127
AIR105983,2025-11-15,Delhi,Delhi City 3,4G,98.38,41.15,26.11,21.6,1.24,125
AIR105984,2025-12-15,Maharashtra,Maharashtra City 1,4G,98.93,19.59,17.12,27.8,0.89,99
AIR105985,2025-02-15,Rajasthan,Rajasthan City 1,4G,97.66,47.43,27.22,24.2,0.51,5
AIR105986,2025-03-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.6,49.39,14.04,24.6,0.79,40
AIR105987,2025-04-15,Karnataka,Karnataka City 2,4G,97.27,39.89,12.48,34.2,1.07,52
AIR105988,2025-05-15,Tamil Nadu,Tamil Nadu City 2,5G,98.81,162.58,79.58,20.4,0.8,53
AIR105989,2025-06-15,Karnataka,Karnataka City 1,4G,99.2,51.15,14.64,42.6,1.14,125
AIR105990,2025-07-15,Telangana,Telangana City 3,4G,99.74,42.9,15.22,42.2,1.17,35
AIR105991,2025-08-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.59,43.26,15.92,28.6,1.05,70
AIR105992,2025-09-15,Tamil Nadu,Tamil Nadu City 1,5G,99.17,114.41,70.24,13.2,0.52,101
AIR105993,2025-10-15,Gujarat,Gujarat City 3,4G,98.74,56.31,15.62,39,1.31,46
AIR105994,2025-11-15,Telangana,Telangana City 1,4G,97.8,32.81,20.38,15.4,1.91,57
AIR105995,2025-12-15,Rajasthan,Rajasthan City 2,4G,98.13,33.13,3.95,38.3,1.18,34
AIR105996,2025-02-15,West Bengal,West Bengal City 2,4G,98.61,54.24,9.19,42.2,1.3,90
AIR105997,2025-03-15,Gujarat,Gujarat City 3,5G,99.68,189.23,65.89,16.8,0.86,82
AIR105998,2025-04-15,Maharashtra,Maharashtra City 2,5G,99.31,102.02,58.11,9.6,0.73,89
AIR105999,2025-05-15,West Bengal,West Bengal City 2,4G,97.45,42.79,2,42.7,0.9,74
AIR106000,2025-06-15,Telangana,Telangana City 1,4G,98.9,37.05,15.96,67.8,1.23,79
AIR106001,2025-07-15,Maharashtra,Maharashtra City 1,4G,98.8,59.82,17.18,25.9,0.47,65
AIR106002,2025-08-15,Rajasthan,Rajasthan City 3,4G,99.38,60.71,26.94,10.5,0.8,61
AIR106003,2025-09-15,Karnataka,Karnataka City 1,5G,98.85,88.59,34.45,24.4,0.27,72
AIR106004,2025-10-15,Maharashtra,Maharashtra City 3,4G,99.1,56,5.6,26,1.21,52
AIR106005,2025-11-15,Karnataka,Karnataka City 3,4G,99.36,58.33,19.47,31.7,0.85,78
AIR106006,2025-12-15,Tamil Nadu,Tamil Nadu City 1,4G,98.43,30.51,21.09,37.8,1.73,71
AIR106007,2025-02-15,Delhi,Delhi City 2,5G,99.37,149.74,49.31,22.8,0.5,32
AIR106008,2025-03-15,Kerala,Kerala City 2,5G,99.13,100.85,76.22,17.6,0.9,77
AIR106009,2025-04-15,Gujarat,Gujarat City 2,5G,99.09,104.69,61.12,22.7,0.65,8
AIR106010,2025-05-15,Kerala,Kerala City 2,4G,99.1,38.53,13.56,45.6,0.79,78
AIR106011,2025-06-15,Tamil Nadu,Tamil Nadu City 3,4G,98.68,45.15,27.62,34.4,1.32,97
AIR106012,2025-07-15,Maharashtra,Maharashtra City 2,4G,98.73,42.02,24.95,33.1,0.82,49
AIR106013,2025-08-15,Tamil Nadu,Tamil Nadu City 3,4G,97.67,23.44,14.5,31.6,1.35,95
AIR106014,2025-09-15,Kerala,Kerala City 1,4G,97.68,52.12,18.95,43.5,1.4,91
AIR106015,2025-10-15,Kerala,Kerala City 1,4G,97.22,39.46,4.53,40.3,1.24,109
AIR106016,2025-11-15,Gujarat,Gujarat City 3,4G,99.82,23.5,19.53,43.5,1,66
AIR106017,2025-12-15,West Bengal,West Bengal City 2,5G,99.67,150.31,66.52,14,0.53,92
AIR106018,2025-02-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.75,46.08,25.84,18.5,1.21,54
AIR106019,2025-03-15,Tamil Nadu,Tamil Nadu City 2,4G,97.43,54.01,18.92,54.6,1.28,103
AIR106020,2025-04-15,Delhi,Delhi City 2,4G,97.81,44.54,17.88,31.2,1.2,121
AIR106021,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.26,45.86,22.57,34.3,2.12,35
AIR106022,2025-06-15,Tamil Nadu,Tamil Nadu City 3,4G,97.52,48.78,20.07,33.8,0.27,97
AIR106023,2025-07-15,Rajasthan,Rajasthan City 2,4G,98.26,36.8,18.99,36.4,1.17,67
AIR106024,2025-08-15,Telangana,Telangana City 3,4G,98.46,46.13,19.72,53.1,1.13,123
AIR106025,2025-09-15,Telangana,Telangana City 2,4G,98.24,54.73,16.47,34.2,1.22,95
AIR106026,2025-10-15,Kerala,Kerala City 3,4G,97.56,59.26,2,45.4,0.72,74
AIR106027,2025-11-15,Telangana,Telangana City 1,4G,98.05,66.9,20.21,45.9,1.06,76
AIR106028,2025-12-15,Karnataka,Karnataka City 2,4G,98.91,52.99,11.52,35.9,1.08,108
AIR106029,2025-02-15,Delhi,Delhi City 1,4G,99.11,32.12,9.05,40.2,1.23,90
AIR106030,2025-03-15,Telangana,Telangana City 3,4G,98.76,53.36,18.39,17.9,1.07,70
AIR106031,2025-04-15,Maharashtra,Maharashtra City 1,5G,99.86,153.2,71.92,18.8,0.5,77
AIR106032,2025-05-15,Karnataka,Karnataka City 3,4G,97.96,62.76,15.93,29.5,1.63,53
AIR106033,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.66,33.04,25.47,32.1,1.34,151
AIR106034,2025-07-15,Karnataka,Karnataka City 3,5G,99.59,152.96,98.4,21,0.46,148
AIR106035,2025-08-15,Tamil Nadu,Tamil Nadu City 3,5G,98.17,189.35,64.33,20.8,0.17,61
AIR106036,2025-09-15,Kerala,Kerala City 2,5G,100,164.88,80.3,22.9,0.73,79
AIR106037,2025-10-15,Gujarat,Gujarat City 3,5G,99.05,146.61,64.04,19.2,0.83,118
AIR106038,2025-11-15,Gujarat,Gujarat City 2,4G,97.39,60.84,22.24,42.8,1.17,71
AIR106039,2025-12-15,Rajasthan,Rajasthan City 3,4G,96.64,45.31,21.45,31.8,0.81,61
AIR106040,2025-02-15,Delhi,Delhi City 2,4G,99.06,28.68,22.94,52.7,0.36,32
AIR106041,2025-03-15,Tamil Nadu,Tamil Nadu City 1,5G,99.87,128.23,64.22,21.4,0.61,71
AIR106042,2025-04-15,Gujarat,Gujarat City 3,4G,96.94,28.19,34.77,47.8,0.82,58
AIR106043,2025-05-15,Kerala,Kerala City 3,5G,99.91,215.75,66.58,20.5,0.73,80
AIR106044,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.63,36.82,6.25,44.1,0.46,23
AIR106045,2025-07-15,Gujarat,Gujarat City 2,4G,97.79,40.02,15.31,35.9,0.81,99
AIR106046,2025-08-15,Maharashtra,Maharashtra City 3,5G,98.86,154.89,70.74,19.3,0.46,26
AIR106047,2025-09-15,Karnataka,Karnataka City 2,5G,100,171.92,67.57,11.2,0.66,81
AIR106048,2025-10-15,Gujarat,Gujarat City 3,5G,98.44,135.63,75.25,25.7,0.75,63
AIR106049,2025-11-15,Tamil Nadu,Tamil Nadu City 1,5G,99.03,47.93,46.09,32.5,0.95,94
AIR106050,2025-12-15,Telangana,Telangana City 3,4G,97.57,65.52,20.1,50.7,1.33,60
AIR106051,2025-02-15,Telangana,Telangana City 1,4G,97.27,57.64,24.32,22.2,1.56,36
AIR106052,2025-03-15,Uttar Pradesh,Uttar Pradesh City 2,5G,98.59,158.04,81.42,16.2,0.96,46
AIR106053,2025-04-15,Telangana,Telangana City 1,4G,98.42,55.62,3.97,39.4,1.03,44
AIR106054,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.87,29.12,23.33,42,0.08,50
AIR106055,2025-06-15,Tamil Nadu,Tamil Nadu City 3,4G,98.15,42.26,16.46,31.2,1.38,56
AIR106056,2025-07-15,Delhi,Delhi City 2,4G,97.98,42.79,16.63,47,1.32,76
AIR106057,2025-08-15,Telangana,Telangana City 3,4G,98.9,50.78,12.16,33.1,0.59,143
AIR106058,2025-09-15,Rajasthan,Rajasthan City 3,5G,99.55,127.11,80.48,21.3,0.56,91
AIR106059,2025-10-15,Kerala,Kerala City 2,4G,98.25,52.95,23.35,17.6,1.2,95
AIR106060,2025-11-15,Karnataka,Karnataka City 2,4G,99.44,22.13,13.97,33.4,1.02,79
AIR106061,2025-12-15,Telangana,Telangana City 1,5G,99.35,169.28,60.86,15.8,0.54,74
AIR106062,2025-02-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.54,26.19,13.14,44,1.14,98
AIR106063,2025-03-15,Tamil Nadu,Tamil Nadu City 3,5G,99.54,71.06,78.22,21.4,0.98,46
AIR106064,2025-04-15,Telangana,Telangana City 2,4G,97.42,69.49,18.15,43,1.04,95
AIR106065,2025-05-15,Gujarat,Gujarat City 3,5G,98.62,228.95,74.96,5,0.37,37
AIR106066,2025-06-15,Telangana,Telangana City 1,4G,99.62,64.91,23.1,34.9,0.61,89
AIR106067,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.69,47.54,14.49,38.9,1.4,77
AIR106068,2025-08-15,Maharashtra,Maharashtra City 3,5G,99.4,188.67,100.07,28.1,0.67,75
AIR106069,2025-09-15,Maharashtra,Maharashtra City 2,5G,99.04,197.42,42.32,16.7,0.89,43
AIR106070,2025-10-15,Telangana,Telangana City 2,4G,97.74,55.8,16.89,45.6,1.41,87
AIR106071,2025-11-15,Karnataka,Karnataka City 2,5G,100,156.99,77.72,16.7,0.45,87
AIR106072,2025-12-15,Tamil Nadu,Tamil Nadu City 2,4G,97.64,48.3,25.16,26.3,1.11,78
AIR106073,2025-02-15,Rajasthan,Rajasthan City 1,5G,98.98,130.94,85.04,21.8,0.26,5
AIR106074,2025-03-15,Rajasthan,Rajasthan City 3,4G,98.41,49.11,17.53,46.3,1.22,70
AIR106075,2025-04-15,Telangana,Telangana City 2,4G,96.39,24.48,8.09,35.5,1.29,88
AIR106076,2025-05-15,Telangana,Telangana City 3,4G,96.88,54.48,17.92,42.1,1.24,51
AIR106077,2025-06-15,Maharashtra,Maharashtra City 1,4G,99.16,56.41,14.01,42.8,1.21,43
AIR106078,2025-07-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.92,47.23,14.61,39.6,1.04,115
AIR106079,2025-08-15,Karnataka,Karnataka City 3,4G,97.7,47.54,12.12,52.4,1.1,53
AIR106080,2025-09-15,Telangana,Telangana City 1,4G,98.46,48.47,18.01,23,1.58,37
AIR106081,2025-10-15,Rajasthan,Rajasthan City 2,4G,99.16,45.4,32.72,53.9,1.28,84
AIR106082,2025-11-15,Tamil Nadu,Tamil Nadu City 3,4G,96.83,61.32,20.8,34,1.25,69
AIR106083,2025-12-15,Delhi,Delhi City 3,5G,99.57,163.42,68.76,17.2,0.4,76
AIR106084,2025-02-15,Gujarat,Gujarat City 2,4G,97.79,58.13,20.07,50.5,1.28,74
AIR106085,2025-03-15,Telangana,Telangana City 2,5G,99.47,177.88,88.34,18.5,0.75,52
AIR106086,2025-04-15,Uttar Pradesh,Uttar Pradesh City 3,5G,98.28,194.22,69.03,23.7,0.9,23
AIR106087,2025-05-15,Telangana,Telangana City 1,4G,98.24,72.52,20.77,47.6,0.96,106
AIR106088,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,5G,100,117.33,81.59,18.4,0.87,126
AIR106089,2025-07-15,Karnataka,Karnataka City 2,4G,97.7,36.53,18.28,49.2,1.79,30
AIR106090,2025-08-15,Delhi,Delhi City 1,4G,98.13,47.56,12.83,41.7,0.83,81
AIR106091,2025-09-15,Kerala,Kerala City 3,4G,98.21,29.17,22.58,37.5,0.96,101
AIR106092,2025-10-15,Tamil Nadu,Tamil Nadu City 2,4G,97.27,28.63,16.77,23.2,0.77,56
AIR106093,2025-11-15,Tamil Nadu,Tamil Nadu City 3,5G,99.38,190.77,49.3,10.5,0.98,94
AIR106094,2025-12-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.81,59.15,11.19,36.6,0.48,104
AIR106095,2025-02-15,Maharashtra,Maharashtra City 3,4G,98.71,37.13,24.78,46.5,0.69,89
AIR106096,2025-03-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.38,178.49,71.97,18.3,1.08,92
AIR106097,2025-04-15,Maharashtra,Maharashtra City 3,4G,97.71,47.27,22.43,38,1.17,119
AIR106098,2025-05-15,West Bengal,West Bengal City 3,4G,97.83,42.92,20.1,37.4,0.22,78
AIR106099,2025-06-15,Rajasthan,Rajasthan City 2,4G,98.44,30.01,24.41,46.4,1.42,58
AIR106100,2025-07-15,Tamil Nadu,Tamil Nadu City 2,5G,99.34,142.85,89.11,19.2,0.51,93
AIR106101,2025-08-15,Karnataka,Karnataka City 1,5G,99.15,181.53,97.77,14.4,0.55,82
AIR106102,2025-09-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.35,51.23,20.09,56,1.42,83
AIR106103,2025-10-15,Karnataka,Karnataka City 2,4G,99.22,42.03,16.09,46.8,1.42,64
AIR106104,2025-11-15,Delhi,Delhi City 2,4G,99.22,44.28,28.32,55.1,0.77,96
AIR106105,2025-12-15,Karnataka,Karnataka City 1,4G,97.73,25.68,20.65,40.8,1.71,108
AIR106106,2025-02-15,Telangana,Telangana City 3,5G,99.76,140.39,79.73,15.5,0.82,110
AIR106107,2025-03-15,Rajasthan,Rajasthan City 1,4G,98.06,48.13,24.96,38,1.11,38
AIR106108,2025-04-15,Telangana,Telangana City 3,4G,98.64,45.99,27.61,38,0.66,85
AIR106109,2025-05-15,Gujarat,Gujarat City 2,5G,100,172.92,61.84,19,0.77,45
AIR106110,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,5G,98.46,189.26,38.24,22.5,0.77,40
AIR106111,2025-07-15,Tamil Nadu,Tamil Nadu City 2,4G,98.16,46.73,14.86,39.1,1.54,50
AIR106112,2025-08-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.32,27.81,32.41,59.6,0.79,35
AIR106113,2025-09-15,Rajasthan,Rajasthan City 1,4G,99.64,39.57,28.05,38.1,0.43,46
AIR106114,2025-10-15,Kerala,Kerala City 3,4G,97.86,39.67,10.83,55.1,0.68,39
AIR106115,2025-11-15,Kerala,Kerala City 1,4G,97.82,50.77,19.12,23.6,0.79,42
AIR106116,2025-12-15,Gujarat,Gujarat City 1,4G,97.63,42.88,13.52,29.8,0.93,118
AIR106117,2025-02-15,Rajasthan,Rajasthan City 1,5G,99.36,141.32,64.26,17.8,0.14,46
AIR106118,2025-03-15,West Bengal,West Bengal City 2,5G,99.91,149.55,79.65,22.4,0.89,159
AIR106119,2025-04-15,West Bengal,West Bengal City 1,4G,98.27,31,17.92,25.6,0.43,5
AIR106120,2025-05-15,West Bengal,West Bengal City 2,4G,97.8,51.46,13.2,41.5,1.15,83
AIR106121,2025-06-15,Tamil Nadu,Tamil Nadu City 1,5G,99.81,145.53,84.5,17.8,0.1,80
AIR106122,2025-07-15,Tamil Nadu,Tamil Nadu City 1,5G,99.24,207.14,55.97,24.1,0.51,93
AIR106123,2025-08-15,West Bengal,West Bengal City 2,5G,100,187.61,61.32,20,0.87,52
AIR106124,2025-09-15,Kerala,Kerala City 2,4G,98.7,53,21.57,42.9,0.61,32
AIR106125,2025-10-15,Rajasthan,Rajasthan City 3,4G,97.21,41.7,17.98,23.8,1.06,8
AIR106126,2025-11-15,Karnataka,Karnataka City 1,5G,99.58,138.37,47,24,0.73,52
