Customer_ID,Usage_Date,State,City,Network_Type,Customer_Segment,Tenure_Years,Data_Usage_GB,Voice_Usage_Min,Customer_Satisfaction,NPS_Score
AIR106213,2025-10-15,Delhi,Delhi City 1,4G,Postpaid,1.5,22.98,268,3.82,14
AIR106214,2025-11-15,Delhi,Delhi City 2,4G,Prepaid,6.3,21.04,78,3.05,14
AIR106215,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Postpaid,2.6,19.33,441,4.07,48
AIR106216,2025-02-15,Karnataka,Karnataka City 1,4G,Postpaid,2.8,14.07,450,3.38,21
AIR106217,2025-03-15,Tamil Nadu,Tamil Nadu City 1,4G,Postpaid,1.2,7.74,412,3.65,23
AIR106218,2025-04-15,Uttar Pradesh,Uttar Pradesh City 2,4G,Prepaid,3.2,29.99,100,3.5,29
AIR106219,2025-05-15,Tamil Nadu,Tamil Nadu City 1,5G,Postpaid,1.7,6.29,506,4.09,39
AIR106220,2025-06-15,West Bengal,West Bengal City 1,4G,Prepaid,2.1,17.89,351,3.26,13
AIR106221,2025-07-15,Karnataka,Karnataka City 3,5G,Broadband,5.2,38.37,416,4.07,49
AIR106222,2025-08-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,1.2,13.02,695,3.66,24
AIR106223,2025-09-15,Kerala,Kerala City 3,4G,Postpaid,2.5,21.19,426,3.82,43
AIR106224,2025-10-15,Delhi,Delhi City 3,4G,Enterprise,1.9,16.42,752,3.2,15
AIR106225,2025-11-15,West Bengal,West Bengal City 2,5G,Postpaid,3.6,47.82,54,3.5,22
AIR106226,2025-12-15,Karnataka,Karnataka City 3,4G,Prepaid,1.7,20.01,378,3.25,5
AIR106227,2025-02-15,Uttar Pradesh,Uttar Pradesh City 1,5G,Prepaid,0.5,48.55,605,3.55,24
AIR106228,2025-03-15,Rajasthan,Rajasthan City 3,4G,Postpaid,2.4,32.96,475,2.87,-4
AIR106229,2025-04-15,Telangana,Telangana City 2,5G,Broadband,0.8,17.81,281,3.96,43
AIR106230,2025-05-15,Telangana,Telangana City 3,4G,Broadband,5.1,18.04,86,3.75,21
AIR106231,2025-06-15,Tamil Nadu,Tamil Nadu City 3,5G,Postpaid,1.7,44.01,420,3.75,38
AIR106232,2025-07-15,Karnataka,Karnataka City 2,4G,Prepaid,3.3,19.59,387,2.72,-4
AIR106233,2025-08-15,Delhi,Delhi City 2,5G,Postpaid,6.5,29.97,391,3.98,44
AIR106234,2025-09-15,Delhi,Delhi City 2,4G,Postpaid,5.3,7.87,99,2.74,-17
AIR106235,2025-10-15,Maharashtra,Maharashtra City 2,4G,Prepaid,1.1,7.33,345,3.42,8
AIR106236,2025-11-15,Telangana,Telangana City 2,5G,Postpaid,3,30.46,149,3.63,12
AIR106237,2025-12-15,West Bengal,West Bengal City 2,4G,Postpaid,2.6,5.27,323,3.04,17
AIR106238,2025-02-15,Karnataka,Karnataka City 1,4G,Broadband,0.8,3.63,761,3.76,29
AIR106239,2025-03-15,Delhi,Delhi City 3,5G,Postpaid,4.6,34.07,68,3.72,36
AIR106240,2025-04-15,Maharashtra,Maharashtra City 3,4G,Prepaid,2,28.57,474,3.31,0
AIR106241,2025-05-15,Karnataka,Karnataka City 2,4G,Prepaid,4.5,27.43,531,3.57,24
AIR106242,2025-06-15,Gujarat,Gujarat City 2,4G,Broadband,3.4,31.41,480,3.42,6
AIR106243,2025-07-15,Delhi,Delhi City 1,5G,Broadband,0.9,27.45,647,3.94,28
AIR106244,2025-08-15,Gujarat,Gujarat City 1,4G,Prepaid,1.1,12.72,638,3.86,29
AIR106245,2025-09-15,Karnataka,Karnataka City 2,4G,Postpaid,6.7,28.23,363,3.97,32
AIR106246,2025-10-15,Delhi,Delhi City 1,5G,Broadband,1.3,18.38,392,4.03,42
AIR106247,2025-11-15,Gujarat,Gujarat City 1,5G,Broadband,4.3,30.35,476,3.91,28
AIR106248,2025-12-15,Kerala,Kerala City 2,5G,Postpaid,3.5,56.16,424,4.28,49
AIR106249,2025-02-15,Maharashtra,Maharashtra City 2,5G,Prepaid,3.8,46.65,254,4.54,59
AIR106250,2025-03-15,West Bengal,West Bengal City 2,4G,Postpaid,6.1,19.37,421,3.71,23
AIR106251,2025-04-15,Telangana,Telangana City 2,4G,Prepaid,2,15.53,581,3.91,46
AIR106252,2025-05-15,Maharashtra,Maharashtra City 3,4G,Broadband,1.5,32.16,503,3.49,7
AIR106253,2025-06-15,Gujarat,Gujarat City 3,5G,Prepaid,6.3,45.15,518,3.24,25
AIR106254,2025-07-15,Delhi,Delhi City 2,5G,Postpaid,3,46.88,206,3.48,8
AIR106255,2025-08-15,Kerala,Kerala City 1,5G,Postpaid,6.3,29.69,509,4.48,45
AIR106256,2025-09-15,Kerala,Kerala City 2,4G,Postpaid,6.2,26.56,741,3.46,19
AIR106257,2025-10-15,Telangana,Telangana City 3,4G,Postpaid,3.5,29.1,448,3.51,26
AIR106258,2025-11-15,Kerala,Kerala City 1,4G,Prepaid,2.5,28.16,503,3.84,26
AIR106259,2025-12-15,Maharashtra,Maharashtra City 3,5G,Postpaid,5.4,54.4,223,4.19,45
AIR106260,2025-02-15,Uttar Pradesh,Uttar Pradesh City 2,5G,Prepaid,4,13.39,345,3.54,7
AIR106261,2025-03-15,Kerala,Kerala City 3,4G,Prepaid,4.4,11,422,2.86,3
AIR106262,2025-04-15,Telangana,Telangana City 3,4G,Enterprise,3.7,19.34,635,3.75,57
AIR106263,2025-05-15,Kerala,Kerala City 3,5G,Postpaid,0.5,33.16,329,4.21,38
AIR106264,2025-06-15,Kerala,Kerala City 1,5G,Postpaid,3.6,21.64,232,4.15,38
AIR106265,2025-07-15,Rajasthan,Rajasthan City 3,4G,Postpaid,1.1,23.62,360,3.36,10
AIR106266,2025-08-15,Maharashtra,Maharashtra City 1,4G,Postpaid,6.5,31.68,646,2.88,5
AIR106267,2025-09-15,Gujarat,Gujarat City 2,5G,Postpaid,3.3,28.33,392,3.35,-23
AIR106268,2025-10-15,Tamil Nadu,Tamil Nadu City 2,5G,Postpaid,0.8,44.56,545,3.73,35
AIR106269,2025-11-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Enterprise,5.2,33.79,659,3.55,16
AIR106270,2025-12-15,Kerala,Kerala City 1,4G,Postpaid,4.9,16.78,527,3.41,26
AIR106271,2025-02-15,West Bengal,West Bengal City 2,4G,Postpaid,1.6,26.51,813,2.97,8
AIR106272,2025-03-15,Kerala,Kerala City 1,4G,Postpaid,4,21.81,327,3.52,25
AIR106273,2025-04-15,Rajasthan,Rajasthan City 1,4G,Prepaid,2.9,2.2,434,3.13,16
AIR106274,2025-05-15,Gujarat,Gujarat City 3,4G,Postpaid,6,17.42,402,3.75,31
AIR106275,2025-06-15,West Bengal,West Bengal City 3,4G,Enterprise,2.8,1,316,2.93,-9
AIR106276,2025-07-15,Uttar Pradesh,Uttar Pradesh City 1,5G,Prepaid,0.6,25.6,354,3.14,6
AIR106277,2025-08-15,West Bengal,West Bengal City 1,4G,Prepaid,1.4,15.39,330,4.53,39
AIR106278,2025-09-15,Maharashtra,Maharashtra City 3,4G,Postpaid,3.5,14.03,435,3.64,22
AIR106279,2025-10-15,Telangana,Telangana City 1,4G,Prepaid,1.1,10.14,306,2.87,0
AIR106280,2025-11-15,Telangana,Telangana City 3,4G,Broadband,3.8,25.63,726,3.37,38
AIR106281,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,5.3,31.76,476,3.43,15
AIR106282,2025-02-15,Gujarat,Gujarat City 3,4G,Prepaid,4,18.83,419,3.41,11
AIR106283,2025-03-15,Telangana,Telangana City 1,5G,Broadband,4.1,14.21,591,3.22,0
AIR106284,2025-04-15,Karnataka,Karnataka City 3,5G,Prepaid,5.8,17.69,610,3.3,10
AIR106285,2025-05-15,Rajasthan,Rajasthan City 1,5G,Postpaid,4.5,35.7,255,3.62,24
AIR106286,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,4G,Broadband,6.3,22.24,762,2.89,3
AIR106287,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,5G,Postpaid,3.9,21.06,426,4.13,18
AIR106288,2025-08-15,Tamil Nadu,Tamil Nadu City 1,4G,Postpaid,4.5,28.25,596,3.46,2
AIR106289,2025-09-15,Tamil Nadu,Tamil Nadu City 2,5G,Prepaid,4.7,15.42,298,3.51,18
AIR106290,2025-10-15,Maharashtra,Maharashtra City 1,4G,Prepaid,2.8,29.97,463,2.61,-16
AIR106291,2025-11-15,Maharashtra,Maharashtra City 1,4G,Prepaid,3.8,26.26,235,2.74,-23
AIR106292,2025-12-15,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,2.2,27.56,607,3.12,8
AIR106293,2025-02-15,Telangana,Telangana City 1,5G,Postpaid,5.8,51.33,378,3.6,12
AIR106294,2025-03-15,Delhi,Delhi City 3,5G,Prepaid,0.9,48.19,603,4.38,63
AIR106295,2025-04-15,Uttar Pradesh,Uttar Pradesh City 1,5G,Postpaid,4.5,40.31,491,3.71,19
AIR106296,2025-05-15,Karnataka,Karnataka City 1,4G,Prepaid,2.7,30.29,388,3.76,20
AIR106297,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,4G,Postpaid,4.4,22.11,277,3.42,16
AIR106298,2025-07-15,Kerala,Kerala City 3,5G,Prepaid,2.3,35.23,444,3.6,33
AIR106299,2025-08-15,Gujarat,Gujarat City 1,5G,Prepaid,3.2,43.02,468,3.6,11
AIR106300,2025-09-15,Rajasthan,Rajasthan City 1,5G,Postpaid,0.9,36.72,530,3.95,30
AIR106301,2025-10-15,Delhi,Delhi City 1,4G,Postpaid,1.4,13.45,637,2.92,-5
AIR106302,2025-11-15,Karnataka,Karnataka City 1,4G,Broadband,4.5,1,419,3.75,43
AIR106303,2025-12-15,Kerala,Kerala City 1,5G,Broadband,6.1,43.94,546,4.12,45
AIR106304,2025-02-15,Maharashtra,Maharashtra City 1,4G,Postpaid,3.5,21.43,289,3.46,7
AIR106305,2025-03-15,Karnataka,Karnataka City 3,5G,Postpaid,4.5,32.07,548,3.7,10
AIR106306,2025-04-15,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,3.2,11.14,269,2.65,-26
AIR106307,2025-05-15,Uttar Pradesh,Uttar Pradesh City 1,5G,Prepaid,3.8,36.41,365,3.92,47
AIR106308,2025-06-15,Karnataka,Karnataka City 1,4G,Broadband,1,29.13,513,2.82,-15
AIR106309,2025-07-15,Gujarat,Gujarat City 2,5G,Prepaid,2.7,23.35,252,3.71,31
AIR106310,2025-08-15,West Bengal,West Bengal City 3,4G,Prepaid,1.4,16.88,322,3.45,16
AIR106311,2025-09-15,Maharashtra,Maharashtra City 3,4G,Prepaid,6.1,23.06,374,3.29,3
AIR106312,2025-10-15,Rajasthan,Rajasthan City 1,4G,Prepaid,0.8,17.27,499,3.97,43
AIR106313,2025-11-15,Rajasthan,Rajasthan City 3,5G,Postpaid,2.1,32.73,578,4.28,48
AIR106314,2025-12-15,Karnataka,Karnataka City 3,5G,Prepaid,6.6,36.87,317,3.56,24
AIR106315,2025-02-15,West Bengal,West Bengal City 2,4G,Prepaid,4.5,12.44,371,3.97,36
AIR106316,2025-03-15,Uttar Pradesh,Uttar Pradesh City 2,5G,Prepaid,0.7,25.7,498,3.76,25
AIR106317,2025-04-15,Kerala,Kerala City 3,4G,Postpaid,2.8,15.33,514,3,-1
AIR106318,2025-05-15,Delhi,Delhi City 3,4G,Postpaid,5.9,19.65,424,3.27,18
AIR106319,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,4.7,22.24,758,4,29
AIR106320,2025-07-15,Kerala,Kerala City 1,5G,Postpaid,5.6,1,668,3.89,43
AIR106321,2025-08-15,Delhi,Delhi City 2,4G,Prepaid,6.5,3.8,696,3.49,0
AIR106322,2025-09-15,West Bengal,West Bengal City 1,4G,Postpaid,0.9,25.56,175,2.79,4
AIR106323,2025-10-15,Delhi,Delhi City 2,5G,Postpaid,0.8,55.14,77,3.67,31
AIR106324,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,5G,Enterprise,4.2,38.85,315,3.83,27
AIR106325,2025-12-15,Gujarat,Gujarat City 2,4G,Prepaid,4.6,31.76,202,3.55,-4
AIR106326,2025-02-15,Karnataka,Karnataka City 3,5G,Prepaid,4,25.95,32,4.73,61
AIR106327,2025-03-15,Kerala,Kerala City 2,5G,Prepaid,4.8,42.2,427,3.92,28
AIR106328,2025-04-15,Gujarat,Gujarat City 1,4G,Prepaid,4.2,13.13,450,3.63,36
AIR106329,2025-05-15,Kerala,Kerala City 2,5G,Prepaid,4.3,50.77,400,4.15,33
AIR106330,2025-06-15,Karnataka,Karnataka City 1,4G,Prepaid,1.2,10.34,20,2.33,-20
AIR106331,2025-07-15,Telangana,Telangana City 2,4G,Prepaid,1,15.54,121,3.41,24
AIR106332,2025-08-15,Delhi,Delhi City 2,4G,Broadband,6,25.35,452,4.09,44
AIR106333,2025-09-15,West Bengal,West Bengal City 3,5G,Prepaid,1.2,25.9,467,3.8,39
AIR106334,2025-10-15,Telangana,Telangana City 1,4G,Enterprise,2.5,17.02,221,3.71,14
AIR106335,2025-11-15,Telangana,Telangana City 2,5G,Broadband,4.1,17.64,325,3.34,21
AIR106336,2025-12-15,Rajasthan,Rajasthan City 2,4G,Broadband,4,11.83,511,4.24,37
AIR106337,2025-02-15,Tamil Nadu,Tamil Nadu City 1,4G,Broadband,1,25.31,457,3.57,28
AIR106338,2025-03-15,Uttar Pradesh,Uttar Pradesh City 2,4G,Postpaid,1.1,22.05,749,3.33,26
AIR106339,2025-04-15,Gujarat,Gujarat City 3,5G,Postpaid,5,1.29,577,4.3,47
AIR106340,2025-05-15,Gujarat,Gujarat City 1,4G,Prepaid,1.1,29.43,554,3.75,26
AIR106341,2025-06-15,Gujarat,Gujarat City 3,4G,Postpaid,5.4,19.74,447,3.9,39
AIR106342,2025-07-15,Gujarat,Gujarat City 1,4G,Broadband,2.8,18.58,337,2.22,-22
AIR106343,2025-08-15,Uttar Pradesh,Uttar Pradesh City 1,5G,Prepaid,4.6,11.92,543,3.84,37
AIR106344,2025-09-15,Telangana,Telangana City 1,4G,Prepaid,4.9,12.84,317,3.34,11
AIR106345,2025-10-15,Uttar Pradesh,Uttar Pradesh City 2,5G,Postpaid,1.1,34.16,483,3.97,4
AIR106346,2025-11-15,Gujarat,Gujarat City 1,4G,Postpaid,2.7,8.36,370,3.79,32
AIR106347,2025-12-15,Tamil Nadu,Tamil Nadu City 1,4G,Broadband,4.3,31.43,464,3.26,21
AIR106348,2025-02-15,Maharashtra,Maharashtra City 1,4G,Prepaid,1.4,14.87,323,3.23,10
AIR106349,2025-03-15,Karnataka,Karnataka City 3,5G,Postpaid,1.9,4.04,242,4.16,53
AIR106350,2025-04-15,Gujarat,Gujarat City 1,4G,Prepaid,5.2,12.23,397,3.41,19
AIR106351,2025-05-15,West Bengal,West Bengal City 2,4G,Broadband,6.1,24.8,32,3.88,41
AIR106352,2025-06-15,Maharashtra,Maharashtra City 1,4G,Prepaid,4,19,456,3.29,11
AIR106353,2025-07-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Broadband,4.4,21.25,330,3.05,17
AIR106354,2025-08-15,West Bengal,West Bengal City 3,4G,Prepaid,5.8,18.86,375,4.15,34
AIR106355,2025-09-15,West Bengal,West Bengal City 2,5G,Prepaid,5.8,33.1,601,3.83,34
AIR106356,2025-10-15,Kerala,Kerala City 2,4G,Prepaid,4.8,39.04,198,2.84,-6
AIR106357,2025-11-15,West Bengal,West Bengal City 2,4G,Prepaid,3.1,19.56,71,3.16,7
AIR106358,2025-12-15,Gujarat,Gujarat City 1,4G,Postpaid,4.3,26.32,339,2.84,-8
AIR106359,2025-02-15,Kerala,Kerala City 1,4G,Prepaid,0.9,19.95,163,3.33,16
AIR106360,2025-03-15,Rajasthan,Rajasthan City 2,5G,Prepaid,3.6,20.74,544,3.69,24
AIR106361,2025-04-15,Telangana,Telangana City 2,4G,Prepaid,1,9.24,387,3.84,23
AIR106362,2025-05-15,West Bengal,West Bengal City 3,5G,Broadband,0.8,36.3,551,3.91,31
AIR106363,2025-06-15,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,2.1,1.02,418,2.81,-15
AIR106364,2025-07-15,Karnataka,Karnataka City 1,5G,Prepaid,5.2,30.47,658,3.19,13
AIR106365,2025-08-15,West Bengal,West Bengal City 1,4G,Postpaid,1.5,23.28,244,4.01,28
AIR106366,2025-09-15,Rajasthan,Rajasthan City 1,4G,Broadband,1.1,22.75,198,3.22,-7
AIR106367,2025-10-15,Delhi,Delhi City 3,5G,Broadband,1.6,40.79,110,4.46,53
AIR106368,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,5G,Broadband,3.2,54.56,573,4.1,26
AIR106369,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,4.7,10.94,647,4.13,65
AIR106370,2025-02-15,Rajasthan,Rajasthan City 3,4G,Broadband,4.8,7.97,465,3.51,12
AIR106371,2025-03-15,Delhi,Delhi City 3,4G,Postpaid,2.3,1.09,168,4.33,40
AIR106372,2025-04-15,Uttar Pradesh,Uttar Pradesh City 1,5G,Broadband,5.6,25.83,20,3.68,27
AIR106373,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,2.9,21.19,299,3.39,-4
AIR106374,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,5G,Broadband,0.9,43.15,202,3.64,27
AIR106375,2025-07-15,Rajasthan,Rajasthan City 1,4G,Prepaid,2.1,8.92,485,3.59,32
AIR106376,2025-08-15,Telangana,Telangana City 3,4G,Postpaid,2.7,22.57,443,3.34,12
AIR106377,2025-09-15,Karnataka,Karnataka City 1,4G,Prepaid,4,1,474,3.47,35
AIR106378,2025-10-15,Rajasthan,Rajasthan City 1,4G,Prepaid,0.9,40.41,430,3.91,29
AIR106379,2025-11-15,Delhi,Delhi City 3,4G,Postpaid,5.8,16.93,410,3.73,21
AIR106380,2025-12-15,West Bengal,West Bengal City 1,4G,Prepaid,6.1,14.95,532,3.36,-2
AIR106381,2025-02-15,Telangana,Telangana City 1,5G,Postpaid,6.1,48.39,680,4.78,67
AIR106382,2025-03-15,Telangana,Telangana City 2,4G,Postpaid,2.9,17.83,531,3.32,12
AIR106383,2025-04-15,West Bengal,West Bengal City 1,5G,Postpaid,2,23.61,643,4.39,56
AIR106384,2025-05-15,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,3,11.36,621,3.94,29
AIR106385,2025-06-15,Kerala,Kerala City 2,5G,Enterprise,3.4,15.21,408,4.09,43
AIR106386,2025-07-15,Karnataka,Karnataka City 2,5G,Postpaid,0.8,44.2,400,4.21,39
AIR106387,2025-08-15,Karnataka,Karnataka City 2,5G,Prepaid,1.7,48.57,385,3.73,32
AIR106388,2025-09-15,Tamil Nadu,Tamil Nadu City 3,5G,Postpaid,3.5,44.68,406,3.29,3
AIR106389,2025-10-15,Kerala,Kerala City 3,4G,Prepaid,2.5,19.47,803,3.41,13
AIR106390,2025-11-15,Karnataka,Karnataka City 1,5G,Prepaid,4.4,42.63,171,3.19,2
AIR106391,2025-12-15,Delhi,Delhi City 1,5G,Postpaid,5.5,18.15,82,3.75,36
AIR106392,2025-02-15,Maharashtra,Maharashtra City 1,4G,Postpaid,4.7,23.68,731,2.86,-5
AIR106393,2025-03-15,Maharashtra,Maharashtra City 3,4G,Prepaid,2.6,23.92,545,3.75,26
AIR106394,2025-04-15,Karnataka,Karnataka City 2,4G,Prepaid,6.2,2.69,148,3.32,-10
AIR106395,2025-05-15,Gujarat,Gujarat City 3,4G,Broadband,1.8,28.39,407,3.91,37
AIR106396,2025-06-15,Karnataka,Karnataka City 3,4G,Prepaid,2,11.12,435,4.15,39
AIR106397,2025-07-15,West Bengal,West Bengal City 1,4G,Prepaid,5.9,11.51,481,3.58,27
AIR106398,2025-08-15,West Bengal,West Bengal City 1,4G,Enterprise,6.1,8.18,154,4.11,43
AIR106399,2025-09-15,Kerala,Kerala City 1,5G,Prepaid,6.1,1,334,4.11,23
AIR106400,2025-10-15,Uttar Pradesh,Uttar Pradesh City 2,4G,Postpaid,4.2,31.54,593,4.02,25
AIR106401,2025-11-15,Telangana,Telangana City 2,5G,Prepaid,6.1,32.69,387,4.13,26
AIR106402,2025-12-15,Delhi,Delhi City 3,4G,Postpaid,3.9,31.96,497,3.71,32
AIR106403,2025-02-15,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,5.6,3.31,417,2.67,-15
AIR106404,2025-03-15,Karnataka,Karnataka City 1,4G,Enterprise,4,4.31,400,3.51,22
AIR106405,2025-04-15,Uttar Pradesh,Uttar Pradesh City 2,4G,Prepaid,1.8,17.96,662,3.63,4
AIR106406,2025-05-15,Uttar Pradesh,Uttar Pradesh City 2,4G,Postpaid,5.2,7.93,442,3.38,21
AIR106407,2025-06-15,Delhi,Delhi City 2,4G,Broadband,3.8,21.81,725,3.29,9
AIR106408,2025-07-15,Tamil Nadu,Tamil Nadu City 2,4G,Enterprise,2.5,43.36,543,2.59,-11
AIR106409,2025-08-15,West Bengal,West Bengal City 1,4G,Prepaid,5.4,14.37,615,3.2,21
AIR106410,2025-09-15,Rajasthan,Rajasthan City 1,4G,Broadband,1.7,24.65,251,4.17,52
AIR106411,2025-10-15,Delhi,Delhi City 3,4G,Prepaid,1.5,15.17,450,3.47,15
AIR106412,2025-11-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,5.8,1,84,2.94,4
AIR106413,2025-12-15,Maharashtra,Maharashtra City 3,4G,Prepaid,3,6.16,293,3.34,9
AIR106414,2025-02-15,Karnataka,Karnataka City 2,4G,Prepaid,4.7,7.36,330,3.26,11
AIR106415,2025-03-15,Kerala,Kerala City 2,4G,Prepaid,2.3,24.55,165,3.6,20
AIR106416,2025-04-15,Maharashtra,Maharashtra City 1,4G,Postpaid,3.6,4.11,395,3.24,24
AIR106417,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,6.1,27.18,435,2.47,-26
AIR106418,2025-06-15,Telangana,Telangana City 1,4G,Prepaid,2,1,680,3.78,35
AIR106419,2025-07-15,Gujarat,Gujarat City 3,4G,Postpaid,5.5,15.47,317,4.18,29
AIR106420,2025-08-15,Tamil Nadu,Tamil Nadu City 3,4G,Enterprise,3.3,1,566,2.99,-1
AIR106421,2025-09-15,West Bengal,West Bengal City 3,4G,Postpaid,2.8,6.13,128,3.53,19
AIR106422,2025-10-15,Karnataka,Karnataka City 2,4G,Postpaid,4.5,16.58,562,4.47,41
AIR106423,2025-11-15,Kerala,Kerala City 3,5G,Broadband,3.1,26.84,230,3.93,24
AIR106424,2025-12-15,Rajasthan,Rajasthan City 3,5G,Postpaid,2.5,21.2,564,3.88,18
AIR106425,2025-02-15,West Bengal,West Bengal City 2,4G,Prepaid,1.3,6.01,388,3.21,7
AIR106426,2025-03-15,Karnataka,Karnataka City 3,5G,Postpaid,5.6,52.39,20,4.4,43
AIR106427,2025-04-15,Rajasthan,Rajasthan City 2,4G,Prepaid,6,30.1,398,3.58,9
AIR106428,2025-05-15,Kerala,Kerala City 2,4G,Postpaid,0.9,23.26,416,3.31,24
AIR106429,2025-06-15,Uttar Pradesh,Uttar Pradesh City 1,5G,Enterprise,4.2,22.45,645,4.41,56
AIR106430,2025-07-15,Gujarat,Gujarat City 2,5G,Prepaid,3.6,46.02,255,4.04,58
AIR106431,2025-08-15,Maharashtra,Maharashtra City 2,4G,Prepaid,0.7,4.87,432,3.75,32
AIR106432,2025-09-15,Maharashtra,Maharashtra City 2,4G,Prepaid,5.6,3.91,613,2.92,-1
AIR106433,2025-10-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,3.2,23.39,630,2.89,-14
AIR106434,2025-11-15,West Bengal,West Bengal City 1,4G,Postpaid,2.5,5.31,431,3.72,32
AIR106435,2025-12-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,4.7,14.7,504,3.2,9
AIR106436,2025-02-15,Uttar Pradesh,Uttar Pradesh City 2,4G,Prepaid,1.8,30.89,289,4.14,47
AIR106437,2025-03-15,Karnataka,Karnataka City 2,5G,Broadband,3.3,57.27,245,4.39,53
AIR106438,2025-04-15,Karnataka,Karnataka City 1,4G,Prepaid,6.1,19.76,244,3.02,9
AIR106439,2025-05-15,Kerala,Kerala City 1,5G,Enterprise,1.7,64.43,347,2.79,-23
AIR106440,2025-06-15,Gujarat,Gujarat City 2,4G,Prepaid,5.5,23.31,792,3.02,-6
AIR106441,2025-07-15,Karnataka,Karnataka City 2,4G,Postpaid,1.5,29.29,470,3.97,27
AIR106442,2025-08-15,Kerala,Kerala City 3,4G,Prepaid,3.7,15.43,435,3.19,4
AIR106443,2025-09-15,Telangana,Telangana City 2,5G,Prepaid,4.1,17.63,481,3.27,1
AIR106444,2025-10-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Broadband,6.2,24.67,179,3.53,21
AIR106445,2025-11-15,Uttar Pradesh,Uttar Pradesh City 1,4G,Postpaid,2.7,7.03,525,3.94,38
AIR106446,2025-12-15,West Bengal,West Bengal City 3,4G,Broadband,1.5,20.03,442,3.13,6
AIR106447,2025-02-15,Telangana,Telangana City 2,4G,Postpaid,1,14.75,538,3.85,23
AIR106448,2025-03-15,West Bengal,West Bengal City 3,4G,Broadband,5.2,29.28,20,3.76,43
AIR106449,2025-04-15,Rajasthan,Rajasthan City 3,4G,Enterprise,1.5,29.96,637,3.17,-7
AIR106450,2025-05-15,Kerala,Kerala City 1,4G,Postpaid,3.6,5.45,242,3.24,14
AIR106451,2025-06-15,Kerala,Kerala City 3,4G,Postpaid,6.2,20.19,423,3.93,43
AIR106452,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,Broadband,3.3,16.02,142,2.88,10
AIR106453,2025-08-15,Delhi,Delhi City 3,5G,Prepaid,5.6,54.29,291,3.8,32
AIR106454,2025-09-15,Rajasthan,Rajasthan City 3,4G,Broadband,6.7,14.71,281,2.79,-17
AIR106455,2025-10-15,Kerala,Kerala City 3,4G,Postpaid,4.9,12.38,484,3.36,0
AIR106456,2025-11-15,Karnataka,Karnataka City 2,4G,Postpaid,4.8,22.94,446,2.32,-20
AIR106457,2025-12-15,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,6.2,23.13,392,3.29,2
AIR106458,2025-02-15,West Bengal,West Bengal City 2,4G,Postpaid,4.1,32.11,412,2.92,8
AIR106459,2025-03-15,Telangana,Telangana City 3,4G,Prepaid,2.8,15.86,550,3.31,10
AIR106460,2025-04-15,West Bengal,West Bengal City 1,5G,Broadband,2.8,43.74,575,4.49,49
AIR106461,2025-05-15,Maharashtra,Maharashtra City 1,4G,Postpaid,4.3,18.54,275,3.44,11
AIR106462,2025-06-15,Delhi,Delhi City 1,4G,Prepaid,3.6,23.88,231,2.7,-9
AIR106463,2025-07-15,Kerala,Kerala City 2,4G,Enterprise,1.2,35.56,205,3.92,43
AIR106464,2025-08-15,Gujarat,Gujarat City 2,4G,Postpaid,3.7,1,443,4.19,45
AIR106465,2025-09-15,Tamil Nadu,Tamil Nadu City 2,4G,Enterprise,1.5,17.19,565,3.21,7
AIR106466,2025-10-15,Delhi,Delhi City 3,5G,Prepaid,3.7,44.54,173,3.25,8
AIR106467,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,5G,Postpaid,3.5,42.63,456,3.5,1
AIR106468,2025-12-15,Kerala,Kerala City 2,5G,Postpaid,4.4,38.03,393,3.22,2
AIR106469,2025-02-15,Telangana,Telangana City 2,4G,Postpaid,5.3,38.13,476,3.35,8
AIR106470,2025-03-15,Kerala,Kerala City 2,5G,Prepaid,5.2,33.56,1050,3.73,25
