Customer_ID,Join_Date,State,City,Network_Type,Customer_Segment,Tenure_Years
AIR105764,2022-09-26,Maharashtra,Maharashtra City 3,5G,Prepaid,3.2
AIR105765,2021-12-20,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,3.2
AIR105766,2019-09-24,Tamil Nadu,Tamil Nadu City 1,4G,Postpaid,5.5
AIR105767,2022-01-25,Telangana,Telangana City 2,5G,Broadband,3.2
AIR105768,2022-07-30,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,2.8
AIR105769,2022-06-24,Karnataka,Karnataka City 2,4G,Enterprise,3
AIR105770,2019-02-04,Delhi,Delhi City 1,4G,Postpaid,6.4
AIR105771,2021-02-24,Rajasthan,Rajasthan City 2,4G,Postpaid,4.5
AIR105772,2019-03-09,Gujarat,Gujarat City 3,4G,Prepaid,6.5
AIR105773,2019-07-08,West Bengal,West Bengal City 2,5G,Prepaid,6.3
AIR105774,2019-02-10,Karnataka,Karnataka City 2,4G,Postpaid,6.8
AIR105775,2020-08-30,Telangana,Telangana City 1,4G,Prepaid,5.3
AIR105776,2020-11-13,Gujarat,Gujarat City 1,5G,Prepaid,4.3
AIR105777,2021-08-02,Rajasthan,Rajasthan City 1,4G,Broadband,3.6
AIR105778,2021-08-04,Telangana,Telangana City 1,4G,Broadband,3.7
AIR105779,2022-08-24,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,2.7
AIR105780,2021-05-02,West Bengal,West Bengal City 2,5G,Postpaid,4.1
AIR105781,2021-08-31,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,3.9
AIR105782,2021-01-26,Maharashtra,Maharashtra City 1,4G,Prepaid,4.6
AIR105783,2023-08-22,Karnataka,Karnataka City 3,4G,Postpaid,2.1
AIR105784,2022-07-31,Maharashtra,Maharashtra City 3,4G,Postpaid,3.2
AIR105785,2023-07-01,Gujarat,Gujarat City 1,4G,Prepaid,2.4
AIR105786,2024-05-23,Maharashtra,Maharashtra City 2,4G,Prepaid,1.6
AIR105787,2022-10-03,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,2.4
AIR105788,2022-05-03,Kerala,Kerala City 2,4G,Enterprise,2.9
AIR105789,2023-12-09,Gujarat,Gujarat City 2,4G,Postpaid,1.3
AIR105790,2020-04-28,West Bengal,West Bengal City 3,4G,Prepaid,5
AIR105791,2024-06-30,Telangana,Telangana City 1,4G,Prepaid,1
AIR105792,2020-08-10,West Bengal,West Bengal City 1,5G,Postpaid,4.9
AIR105793,2022-10-03,Maharashtra,Maharashtra City 2,5G,Postpaid,2.9
AIR105794,2022-01-26,Delhi,Delhi City 1,5G,Broadband,3.6
AIR105795,2019-10-09,Gujarat,Gujarat City 3,4G,Prepaid,6
AIR105796,2020-09-21,Telangana,Telangana City 3,4G,Enterprise,5.1
AIR105797,2019-08-11,Rajasthan,Rajasthan City 1,4G,Prepaid,6.3
AIR105798,2019-03-21,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,5.9
AIR105799,2021-04-05,West Bengal,West Bengal City 3,4G,Prepaid,3.9
AIR105800,2022-09-13,West Bengal,West Bengal City 1,4G,Postpaid,2.6
AIR105801,2021-10-22,Gujarat,Gujarat City 2,4G,Broadband,3.6
AIR105802,2022-05-11,Delhi,Delhi City 1,4G,Postpaid,3.1
AIR105803,2021-04-16,Maharashtra,Maharashtra City 2,4G,Postpaid,4.2
AIR105804,2024-08-05,Maharashtra,Maharashtra City 1,4G,Prepaid,1
AIR105805,2023-01-04,Gujarat,Gujarat City 1,4G,Prepaid,2.7
AIR105806,2020-03-30,West Bengal,West Bengal City 3,4G,Postpaid,5.5
AIR105807,2023-12-16,Telangana,Telangana City 2,5G,Postpaid,1.9
AIR105808,2024-08-28,Tamil Nadu,Tamil Nadu City 3,4G,Postpaid,1.3
AIR105809,2024-03-18,Gujarat,Gujarat City 1,4G,Prepaid,0.9
AIR105810,2021-09-05,Telangana,Telangana City 3,5G,Prepaid,3.5
AIR105811,2020-03-08,Telangana,Telangana City 1,4G,Prepaid,5.1
AIR105812,2022-12-23,Rajasthan,Rajasthan City 1,4G,Broadband,2.4
AIR105813,2019-09-09,Uttar Pradesh,Uttar Pradesh City 1,4G,Postpaid,5.8
AIR105814,2024-07-16,Kerala,Kerala City 2,4G,Prepaid,1
AIR105815,2021-03-06,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,4.4
AIR105816,2024-01-21,Karnataka,Karnataka City 2,4G,Prepaid,1.7
AIR105817,2019-08-09,Delhi,Delhi City 3,4G,Postpaid,6.2
AIR105818,2024-11-30,Kerala,Kerala City 1,5G,Postpaid,1
AIR105819,2020-07-13,Rajasthan,Rajasthan City 3,4G,Enterprise,5.4
AIR105820,2021-12-17,Tamil Nadu,Tamil Nadu City 3,4G,Postpaid,3.2
AIR105821,2023-10-08,Maharashtra,Maharashtra City 1,4G,Prepaid,1.4
AIR105822,2021-02-18,Kerala,Kerala City 3,4G,Postpaid,4.2
AIR105823,2020-09-27,Maharashtra,Maharashtra City 1,5G,Postpaid,4.6
AIR105824,2021-11-05,Delhi,Delhi City 1,4G,Prepaid,3.6
AIR105825,2024-09-03,Maharashtra,Maharashtra City 1,5G,Broadband,0.9
AIR105826,2022-11-25,Delhi,Delhi City 1,4G,Broadband,2.7
AIR105827,2023-12-09,Tamil Nadu,Tamil Nadu City 3,5G,Postpaid,1.8
AIR105828,2022-10-20,West Bengal,West Bengal City 3,4G,Postpaid,3
AIR105829,2024-10-19,Delhi,Delhi City 3,4G,Postpaid,1.1
AIR105830,2023-05-02,Telangana,Telangana City 2,5G,Postpaid,2.6
AIR105831,2024-09-03,Karnataka,Karnataka City 3,5G,Prepaid,0.5
AIR105832,2020-04-02,Karnataka,Karnataka City 3,4G,Prepaid,5
AIR105833,2019-07-30,Gujarat,Gujarat City 2,5G,Prepaid,5.7
AIR105834,2021-11-28,Karnataka,Karnataka City 1,4G,Postpaid,3.5
AIR105835,2020-11-07,Gujarat,Gujarat City 1,4G,Prepaid,4.6
AIR105836,2024-11-12,Karnataka,Karnataka City 1,4G,Postpaid,0.7
AIR105837,2022-11-14,Delhi,Delhi City 2,5G,Postpaid,2.8
AIR105838,2021-06-24,Telangana,Telangana City 3,5G,Prepaid,4.2
AIR105839,2022-07-15,West Bengal,West Bengal City 3,4G,Postpaid,3.3
AIR105840,2023-02-26,Maharashtra,Maharashtra City 3,4G,Prepaid,2.7
AIR105841,2023-07-12,Rajasthan,Rajasthan City 3,4G,Prepaid,2.4
AIR105842,2021-12-25,Karnataka,Karnataka City 2,4G,Prepaid,3.1
AIR105843,2022-11-11,West Bengal,West Bengal City 3,4G,Enterprise,2.3
AIR105844,2019-04-22,West Bengal,West Bengal City 1,4G,Postpaid,6
AIR105845,2024-11-28,Delhi,Delhi City 2,4G,Prepaid,0.5
AIR105846,2023-02-19,Tamil Nadu,Tamil Nadu City 2,4G,Enterprise,2.3
AIR105847,2024-04-28,Tamil Nadu,Tamil Nadu City 1,4G,Postpaid,1.2
AIR105848,2020-02-17,Karnataka,Karnataka City 1,5G,Prepaid,5.5
AIR105849,2021-08-17,Rajasthan,Rajasthan City 3,4G,Prepaid,4.1
AIR105850,2019-07-05,Karnataka,Karnataka City 1,4G,Prepaid,6.3
AIR105851,2023-04-26,Karnataka,Karnataka City 2,4G,Postpaid,2.6
AIR105852,2019-02-20,Gujarat,Gujarat City 2,4G,Postpaid,6.8
AIR105853,2022-03-15,Telangana,Telangana City 2,4G,Prepaid,2.9
AIR105854,2019-12-21,Telangana,Telangana City 3,4G,Prepaid,5.2
AIR105855,2022-07-31,Rajasthan,Rajasthan City 3,5G,Prepaid,2.7
AIR105856,2019-02-05,Gujarat,Gujarat City 1,4G,Prepaid,6.3
AIR105857,2019-10-04,West Bengal,West Bengal City 3,4G,Postpaid,5.7
AIR105858,2023-09-16,Gujarat,Gujarat City 3,4G,Prepaid,1.8
AIR105859,2022-09-10,Karnataka,Karnataka City 2,4G,Postpaid,2.9
AIR105860,2024-01-10,Tamil Nadu,Tamil Nadu City 2,5G,Broadband,1.7
AIR105861,2021-06-07,Kerala,Kerala City 1,5G,Prepaid,4.4
AIR105862,2020-02-08,Rajasthan,Rajasthan City 2,4G,Prepaid,5.8
AIR105863,2020-05-28,West Bengal,West Bengal City 3,4G,Prepaid,5.5
AIR105864,2022-06-23,Delhi,Delhi City 1,5G,Postpaid,2.7
AIR105865,2021-12-05,Kerala,Kerala City 1,4G,Postpaid,3.3
AIR105866,2024-10-23,Kerala,Kerala City 2,5G,Postpaid,0.5
AIR105867,2022-03-18,Gujarat,Gujarat City 2,5G,Postpaid,3.2
AIR105868,2024-08-12,Maharashtra,Maharashtra City 2,4G,Prepaid,0.8
AIR105869,2021-10-29,Kerala,Kerala City 1,5G,Prepaid,3.7
AIR105870,2020-05-28,Karnataka,Karnataka City 2,5G,Prepaid,5.2
AIR105871,2019-10-17,Uttar Pradesh,Uttar Pradesh City 3,5G,Postpaid,5.9
AIR105872,2019-03-24,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,6.6
AIR105873,2024-02-28,Tamil Nadu,Tamil Nadu City 2,4G,Postpaid,1.7
AIR105874,2023-05-03,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,2.6
AIR105875,2023-07-28,Telangana,Telangana City 3,4G,Prepaid,1.6
AIR105876,2024-01-10,Karnataka,Karnataka City 2,4G,Postpaid,1.2
AIR105877,2021-08-07,Delhi,Delhi City 3,4G,Enterprise,3.7
AIR105878,2022-08-08,Kerala,Kerala City 1,4G,Prepaid,2.8
AIR105879,2020-10-09,Telangana,Telangana City 1,4G,Prepaid,4.7
AIR105880,2019-09-23,Karnataka,Karnataka City 3,4G,Prepaid,5.8
AIR105881,2021-05-10,Gujarat,Gujarat City 1,4G,Postpaid,4.3
AIR105882,2019-01-19,Tamil Nadu,Tamil Nadu City 2,5G,Prepaid,6.7
AIR105883,2020-01-06,Telangana,Telangana City 3,4G,Broadband,5.8
AIR105884,2024-01-25,Rajasthan,Rajasthan City 1,4G,Postpaid,1.8
AIR105885,2020-09-10,Kerala,Kerala City 2,5G,Broadband,5.3
AIR105886,2020-10-04,Kerala,Kerala City 2,4G,Prepaid,4.4
AIR105887,2023-03-26,Delhi,Delhi City 1,4G,Broadband,2
AIR105888,2023-10-01,Maharashtra,Maharashtra City 3,5G,Prepaid,1.5
AIR105889,2021-03-27,Rajasthan,Rajasthan City 2,5G,Prepaid,4.1
AIR105890,2024-11-07,Kerala,Kerala City 2,4G,Broadband,0.6
AIR105891,2024-12-31,West Bengal,West Bengal City 2,5G,Prepaid,0.5
AIR105892,2024-01-05,Rajasthan,Rajasthan City 2,5G,Broadband,1.6
AIR105893,2021-05-13,Kerala,Kerala City 3,4G,Postpaid,4.3
AIR105894,2019-07-23,Uttar Pradesh,Uttar Pradesh City 1,4G,Enterprise,6.2
AIR105895,2024-04-14,Rajasthan,Rajasthan City 1,4G,Postpaid,1.6
AIR105896,2023-03-09,Karnataka,Karnataka City 1,4G,Postpaid,2.8
AIR105897,2020-06-12,Rajasthan,Rajasthan City 2,4G,Prepaid,4.7
AIR105898,2019-12-05,Delhi,Delhi City 3,5G,Postpaid,5.3
AIR105899,2024-05-28,Gujarat,Gujarat City 1,4G,Postpaid,0.9
AIR105900,2023-03-13,Gujarat,Gujarat City 3,5G,Postpaid,2.2
AIR105901,2021-12-15,Gujarat,Gujarat City 1,4G,Prepaid,3.5
AIR105902,2020-07-09,Karnataka,Karnataka City 2,4G,Prepaid,5
AIR105903,2021-07-19,Telangana,Telangana City 1,4G,Prepaid,4.1
AIR105904,2022-02-27,Gujarat,Gujarat City 2,4G,Prepaid,3.5
AIR105905,2019-04-08,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,6.5
AIR105906,2021-03-03,Karnataka,Karnataka City 1,5G,Broadband,4.7
AIR105907,2019-03-21,Telangana,Telangana City 3,4G,Prepaid,6.7
AIR105908,2019-10-15,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,5.3
AIR105909,2023-11-05,Tamil Nadu,Tamil Nadu City 3,5G,Enterprise,1.4
AIR105910,2019-03-12,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,6.1
AIR105911,2019-09-20,West Bengal,West Bengal City 2,4G,Postpaid,5.7
AIR105912,2020-12-12,Delhi,Delhi City 3,4G,Postpaid,4.5
AIR105913,2021-02-23,Delhi,Delhi City 2,5G,Postpaid,4.4
AIR105914,2019-07-29,Karnataka,Karnataka City 1,4G,Postpaid,6
AIR105915,2024-12-04,Tamil Nadu,Tamil Nadu City 2,4G,Postpaid,0.8
AIR105916,2019-11-11,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,5.9
AIR105917,2024-08-20,Rajasthan,Rajasthan City 3,5G,Postpaid,1.2
AIR105918,2021-12-10,Telangana,Telangana City 2,4G,Postpaid,4
AIR105919,2021-10-27,Delhi,Delhi City 3,5G,Prepaid,3.3
AIR105920,2024-04-30,Gujarat,Gujarat City 1,4G,Prepaid,0.9
AIR105921,2021-08-12,Karnataka,Karnataka City 1,4G,Broadband,3.7
AIR105922,2023-04-22,Telangana,Telangana City 3,5G,Postpaid,2.1
AIR105923,2019-09-18,Karnataka,Karnataka City 3,5G,Prepaid,5.7
AIR105924,2023-03-16,Uttar Pradesh,Uttar Pradesh City 1,4G,Broadband,2.3
AIR105925,2019-07-19,West Bengal,West Bengal City 3,4G,Postpaid,6.1
AIR105926,2019-03-31,West Bengal,West Bengal City 1,4G,Enterprise,6.5
AIR105927,2020-08-13,Tamil Nadu,Tamil Nadu City 3,4G,Broadband,5.2
AIR105928,2024-10-03,West Bengal,West Bengal City 1,5G,Postpaid,1.1
AIR105929,2024-04-19,Karnataka,Karnataka City 1,4G,Postpaid,1.7
AIR105930,2022-05-29,Gujarat,Gujarat City 2,4G,Postpaid,2.7
AIR105931,2019-04-02,Tamil Nadu,Tamil Nadu City 1,5G,Broadband,6
AIR105932,2024-10-04,Kerala,Kerala City 1,4G,Postpaid,0.5
AIR105933,2024-05-19,Telangana,Telangana City 2,4G,Prepaid,1
AIR105934,2019-03-02,Uttar Pradesh,Uttar Pradesh City 2,5G,Prepaid,6.3
AIR105935,2024-03-10,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,1.3
AIR105936,2024-12-04,Karnataka,Karnataka City 3,5G,Broadband,0.7
AIR105937,2020-08-12,Telangana,Telangana City 1,4G,Broadband,5.1
AIR105938,2019-08-24,Gujarat,Gujarat City 3,4G,Postpaid,6.1
AIR105939,2024-09-11,Maharashtra,Maharashtra City 3,4G,Postpaid,1.2
AIR105940,2021-02-24,Uttar Pradesh,Uttar Pradesh City 1,4G,Broadband,4.8
AIR105941,2022-01-02,Karnataka,Karnataka City 2,5G,Prepaid,3.1
AIR105942,2019-01-21,Uttar Pradesh,Uttar Pradesh City 2,5G,Prepaid,6.1
AIR105943,2024-03-03,Delhi,Delhi City 1,5G,Postpaid,1.1
AIR105944,2022-03-23,Maharashtra,Maharashtra City 1,4G,Broadband,3.1
AIR105945,2022-07-01,Telangana,Telangana City 1,5G,Postpaid,3
AIR105946,2022-05-15,West Bengal,West Bengal City 1,5G,Prepaid,3.2
AIR105947,2019-10-29,Karnataka,Karnataka City 1,4G,Prepaid,5.8
AIR105948,2021-02-11,Uttar Pradesh,Uttar Pradesh City 1,5G,Postpaid,4.6
AIR105949,2021-12-03,Telangana,Telangana City 3,4G,Broadband,3.9
AIR105950,2020-02-23,West Bengal,West Bengal City 3,4G,Postpaid,5.7
AIR105951,2023-03-21,Gujarat,Gujarat City 3,5G,Prepaid,2.7
AIR105952,2019-03-03,Gujarat,Gujarat City 2,4G,Prepaid,6
AIR105953,2021-05-07,Uttar Pradesh,Uttar Pradesh City 1,4G,Broadband,3.9
AIR105954,2020-06-21,Tamil Nadu,Tamil Nadu City 1,4G,Prepaid,4.8
AIR105955,2022-09-02,Delhi,Delhi City 3,5G,Prepaid,2.7
AIR105956,2022-12-29,Tamil Nadu,Tamil Nadu City 2,4G,Broadband,2.5
AIR105957,2024-02-04,Delhi,Delhi City 3,4G,Enterprise,1.4
AIR105958,2020-11-26,Karnataka,Karnataka City 1,4G,Postpaid,4.7
AIR105959,2021-03-28,Kerala,Kerala City 1,4G,Postpaid,4.5
AIR105960,2022-11-05,Uttar Pradesh,Uttar Pradesh City 3,5G,Prepaid,2.9
AIR105961,2021-07-08,Rajasthan,Rajasthan City 3,4G,Prepaid,4.4
AIR105962,2021-09-01,Uttar Pradesh,Uttar Pradesh City 1,4G,Prepaid,4.3
AIR105963,2020-06-25,Maharashtra,Maharashtra City 3,4G,Postpaid,4.6
AIR105964,2023-09-08,West Bengal,West Bengal City 1,5G,Prepaid,1.5
AIR105965,2021-02-28,Maharashtra,Maharashtra City 3,4G,Broadband,4.1
AIR105966,2024-09-11,Gujarat,Gujarat City 2,5G,Prepaid,0.7
AIR105967,2020-08-03,Delhi,Delhi City 1,4G,Postpaid,4.9
AIR105968,2024-08-03,West Bengal,West Bengal City 2,4G,Postpaid,0.9
AIR105969,2019-12-18,Gujarat,Gujarat City 3,5G,Postpaid,5.7
AIR105970,2021-12-09,West Bengal,West Bengal City 2,5G,Prepaid,3.8
AIR105971,2024-07-24,Tamil Nadu,Tamil Nadu City 3,5G,Broadband,1.2
AIR105972,2022-07-01,Gujarat,Gujarat City 2,5G,Prepaid,3.4
AIR105973,2023-08-27,Tamil Nadu,Tamil Nadu City 2,5G,Postpaid,2.3
AIR105974,2019-09-30,Tamil Nadu,Tamil Nadu City 2,5G,Postpaid,5.4
AIR105975,2024-02-26,West Bengal,West Bengal City 1,5G,Prepaid,1
AIR105976,2019-09-07,Telangana,Telangana City 2,4G,Postpaid,5.6
AIR105977,2022-06-14,Maharashtra,Maharashtra City 3,4G,Postpaid,2.9
AIR105978,2019-08-20,Gujarat,Gujarat City 3,4G,Broadband,5.8
AIR105979,2021-08-14,Rajasthan,Rajasthan City 1,5G,Broadband,3.9
AIR105980,2020-09-25,Telangana,Telangana City 1,4G,Prepaid,4.9
AIR105981,2019-08-30,Maharashtra,Maharashtra City 3,5G,Prepaid,6
AIR105982,2024-12-21,Gujarat,Gujarat City 2,4G,Prepaid,0.8
AIR105983,2021-12-30,Delhi,Delhi City 3,4G,Enterprise,3.9
AIR105984,2021-10-20,Maharashtra,Maharashtra City 1,4G,Prepaid,4.2
AIR105985,2022-07-26,Rajasthan,Rajasthan City 1,4G,Postpaid,2.6
AIR105986,2019-08-07,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,5.6
AIR105987,2020-11-27,Karnataka,Karnataka City 2,4G,Postpaid,4.4
AIR105988,2019-11-03,Tamil Nadu,Tamil Nadu City 2,5G,Prepaid,5.5
AIR105989,2024-07-16,Karnataka,Karnataka City 1,4G,Prepaid,0.9
AIR105990,2019-11-10,Telangana,Telangana City 3,4G,Prepaid,5.7
AIR105991,2023-10-19,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,1.8
AIR105992,2023-12-22,Tamil Nadu,Tamil Nadu City 1,5G,Prepaid,1.7
AIR105993,2022-11-29,Gujarat,Gujarat City 3,4G,Prepaid,2.9
AIR105994,2022-11-03,Telangana,Telangana City 1,4G,Postpaid,3
AIR105995,2019-10-08,Rajasthan,Rajasthan City 2,4G,Prepaid,6.2
AIR105996,2023-07-19,West Bengal,West Bengal City 2,4G,Prepaid,1.6
AIR105997,2019-02-04,Gujarat,Gujarat City 3,5G,Prepaid,6.1
AIR105998,2024-10-18,Maharashtra,Maharashtra City 2,5G,Prepaid,0.5
AIR105999,2019-12-26,West Bengal,West Bengal City 2,4G,Prepaid,5.4
AIR106000,2023-09-10,Telangana,Telangana City 1,4G,Prepaid,1.8
AIR106001,2024-04-18,Maharashtra,Maharashtra City 1,4G,Postpaid,1.2
AIR106002,2020-02-12,Rajasthan,Rajasthan City 3,4G,Prepaid,5.5
AIR106003,2023-05-04,Karnataka,Karnataka City 1,5G,Broadband,2.4
AIR106004,2020-08-02,Maharashtra,Maharashtra City 3,4G,Prepaid,5.2
AIR106005,2020-08-28,Karnataka,Karnataka City 3,4G,Broadband,5.2
AIR106006,2022-11-08,Tamil Nadu,Tamil Nadu City 1,4G,Broadband,3.1
AIR106007,2024-10-29,Delhi,Delhi City 2,5G,Postpaid,0.3
AIR106008,2024-09-23,Kerala,Kerala City 2,5G,Broadband,0.5
AIR106009,2019-05-17,Gujarat,Gujarat City 2,5G,Prepaid,5.9
AIR106010,2021-09-05,Kerala,Kerala City 2,4G,Prepaid,3.7
AIR106011,2021-03-30,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,4.2
AIR106012,2023-01-24,Maharashtra,Maharashtra City 2,4G,Prepaid,2.5
AIR106013,2020-04-11,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,5.3
AIR106014,2021-04-17,Kerala,Kerala City 1,4G,Postpaid,4.4
AIR106015,2021-09-01,Kerala,Kerala City 1,4G,Prepaid,4.1
AIR106016,2020-09-14,Gujarat,Gujarat City 3,4G,Prepaid,5.2
AIR106017,2024-04-06,West Bengal,West Bengal City 2,5G,Prepaid,1.7
AIR106018,2021-12-27,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,3.1
AIR106019,2023-09-30,Tamil Nadu,Tamil Nadu City 2,4G,Enterprise,1.5
AIR106020,2023-12-05,Delhi,Delhi City 2,4G,Postpaid,1.4
AIR106021,2021-10-12,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,3.6
AIR106022,2024-11-12,Tamil Nadu,Tamil Nadu City 3,4G,Prepaid,0.6
AIR106023,2023-10-15,Rajasthan,Rajasthan City 2,4G,Postpaid,1.7
AIR106024,2020-11-15,Telangana,Telangana City 3,4G,Prepaid,4.7
AIR106025,2022-12-27,Telangana,Telangana City 2,4G,Enterprise,2.7
AIR106026,2020-01-04,Kerala,Kerala City 3,4G,Prepaid,5.8
AIR106027,2019-12-17,Telangana,Telangana City 1,4G,Prepaid,5.9
AIR106028,2022-06-03,Karnataka,Karnataka City 2,4G,Enterprise,3.5
AIR106029,2024-05-05,Delhi,Delhi City 1,4G,Broadband,0.8
AIR106030,2024-10-21,Telangana,Telangana City 3,4G,Postpaid,0.4
AIR106031,2020-06-01,Maharashtra,Maharashtra City 1,5G,Prepaid,4.9
AIR106032,2022-09-06,Karnataka,Karnataka City 3,4G,Postpaid,2.7
AIR106033,2019-01-22,Uttar Pradesh,Uttar Pradesh City 2,4G,Prepaid,6.4
AIR106034,2019-06-28,Karnataka,Karnataka City 3,5G,Prepaid,6
AIR106035,2022-02-06,Tamil Nadu,Tamil Nadu City 3,5G,Prepaid,3.5
AIR106036,2023-01-19,Kerala,Kerala City 2,5G,Postpaid,2.7
AIR106037,2023-05-10,Gujarat,Gujarat City 3,5G,Postpaid,2.4
AIR106038,2022-06-06,Gujarat,Gujarat City 2,4G,Prepaid,3.4
AIR106039,2021-07-26,Rajasthan,Rajasthan City 3,4G,Broadband,4.4
AIR106040,2020-06-14,Delhi,Delhi City 2,4G,Prepaid,4.7
AIR106041,2024-04-04,Tamil Nadu,Tamil Nadu City 1,5G,Prepaid,0.9
AIR106042,2021-08-16,Gujarat,Gujarat City 3,4G,Postpaid,3.7
AIR106043,2021-12-07,Kerala,Kerala City 3,5G,Broadband,3.4
AIR106044,2023-01-28,Uttar Pradesh,Uttar Pradesh City 3,4G,Enterprise,2.4
AIR106045,2020-11-02,Gujarat,Gujarat City 2,4G,Postpaid,4.7
AIR106046,2024-04-17,Maharashtra,Maharashtra City 3,5G,Prepaid,1.3
AIR106047,2022-07-20,Karnataka,Karnataka City 2,5G,Enterprise,3.2
AIR106048,2023-06-20,Gujarat,Gujarat City 3,5G,Broadband,2.3
AIR106049,2024-07-09,Tamil Nadu,Tamil Nadu City 1,5G,Prepaid,1.4
AIR106050,2021-11-19,Telangana,Telangana City 3,4G,Postpaid,4.1
AIR106051,2023-07-15,Telangana,Telangana City 1,4G,Postpaid,1.6
AIR106052,2021-05-28,Uttar Pradesh,Uttar Pradesh City 2,5G,Prepaid,3.8
AIR106053,2025-01-08,Telangana,Telangana City 1,4G,Enterprise,0.3
AIR106054,2022-10-31,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,2.5
AIR106055,2021-01-27,Tamil Nadu,Tamil Nadu City 3,4G,Postpaid,4.4
AIR106056,2019-07-06,Delhi,Delhi City 2,4G,Prepaid,6
AIR106057,2021-05-28,Telangana,Telangana City 3,4G,Postpaid,4.2
AIR106058,2023-01-12,Rajasthan,Rajasthan City 3,5G,Postpaid,2.7
AIR106059,2020-11-03,Kerala,Kerala City 2,4G,Prepaid,4.9
AIR106060,2021-05-25,Karnataka,Karnataka City 2,4G,Prepaid,4.5
AIR106061,2019-04-28,Telangana,Telangana City 1,5G,Enterprise,6.6
AIR106062,2021-12-17,Uttar Pradesh,Uttar Pradesh City 2,4G,Postpaid,3.2
AIR106063,2021-05-20,Tamil Nadu,Tamil Nadu City 3,5G,Postpaid,3.8
AIR106064,2020-12-06,Telangana,Telangana City 2,4G,Prepaid,4.4
AIR106065,2020-04-30,Gujarat,Gujarat City 3,5G,Prepaid,5
AIR106066,2023-04-27,Telangana,Telangana City 1,4G,Postpaid,2.1
AIR106067,2021-10-23,Uttar Pradesh,Uttar Pradesh City 2,4G,Broadband,3.7
AIR106068,2024-05-21,Maharashtra,Maharashtra City 3,5G,Prepaid,1.2
AIR106069,2022-06-06,Maharashtra,Maharashtra City 2,5G,Postpaid,3.3
AIR106070,2022-06-06,Telangana,Telangana City 2,4G,Prepaid,3.4
AIR106071,2021-09-11,Karnataka,Karnataka City 2,5G,Prepaid,4.2
AIR106072,2019-12-09,Tamil Nadu,Tamil Nadu City 2,4G,Postpaid,6
AIR106073,2022-05-24,Rajasthan,Rajasthan City 1,5G,Prepaid,2.7
AIR106074,2023-07-25,Rajasthan,Rajasthan City 3,4G,Prepaid,1.6
AIR106075,2022-02-11,Telangana,Telangana City 2,4G,Postpaid,3.2
AIR106076,2023-09-23,Telangana,Telangana City 3,4G,Postpaid,1.6
AIR106077,2023-11-14,Maharashtra,Maharashtra City 1,4G,Postpaid,1.6
AIR106078,2019-10-21,Uttar Pradesh,Uttar Pradesh City 3,4G,Postpaid,5.7
AIR106079,2019-01-28,Karnataka,Karnataka City 3,4G,Postpaid,6.5
AIR106080,2023-06-08,Telangana,Telangana City 1,4G,Prepaid,2.3
AIR106081,2022-09-06,Rajasthan,Rajasthan City 2,4G,Prepaid,3.1
AIR106082,2020-07-26,Tamil Nadu,Tamil Nadu City 3,4G,Postpaid,5.3
AIR106083,2021-07-16,Delhi,Delhi City 3,5G,Prepaid,4.4
AIR106084,2023-11-14,Gujarat,Gujarat City 2,4G,Broadband,1.3
AIR106085,2023-11-06,Telangana,Telangana City 2,5G,Postpaid,1.4
AIR106086,2022-12-05,Uttar Pradesh,Uttar Pradesh City 3,5G,Prepaid,2.4
AIR106087,2021-12-11,Telangana,Telangana City 1,4G,Postpaid,3.4
AIR106088,2020-01-05,Uttar Pradesh,Uttar Pradesh City 2,5G,Broadband,5.4
AIR106089,2019-06-13,Karnataka,Karnataka City 2,4G,Prepaid,6.1
AIR106090,2022-08-19,Delhi,Delhi City 1,4G,Prepaid,3
AIR106091,2019-12-17,Kerala,Kerala City 3,4G,Broadband,5.7
AIR106092,2023-01-02,Tamil Nadu,Tamil Nadu City 2,4G,Prepaid,2.8
AIR106093,2019-07-20,Tamil Nadu,Tamil Nadu City 3,5G,Prepaid,6.3
AIR106094,2021-11-17,Uttar Pradesh,Uttar Pradesh City 3,4G,Prepaid,4.1
AIR106095,2019-12-03,Maharashtra,Maharashtra City 3,4G,Postpaid,5.2
